posicion_id,tema_id,rank,usuario,plataforma,fecha,texto,engagement
T09_P1,9,4,Twitter::robichuit,Twitter,2025-04-21T00:05:26Z,Estas líneas de Tom. Mamita. Tan simple. Una sola vez me sentí así. Fue una mierda absoluta.,10906
T09_P2,9,1,Twitter::micachapame,Twitter,2025-06-19T02:24:27Z,"VIVA EL CINISMO, VIVA LA OSCURIDAD, VIVA LA TROLUZNETA, VIVAN LOS VERSUS, VIVA LUZ TITO 🚬 LUZ AL 9009 #GranHermano",7075
T09_P2,9,2,Twitter::violetamg10078,Twitter,2025-07-30T20:17:11Z,"Entiendan Diputados, Diputadas y Senadores y Senadoras, nosotros el pueblo Mexicano 🇲🇽 ya no queremos seguir manteniendo a ZÁNGANOS que no elegimos #FueraPluris NO A LOS PLURIS y apoyamos la iniciativa de nuestra Presidenta Claudia 🇲🇽🇲🇽👍🏻",3235
T09_P2,9,3,Twitter::RoanaBuenavent1,Twitter,2025-01-26T00:11:58Z,SE PUEDE SER TAN IDIOTA Y ESTÚPIDA PARA QUERER QUE NUESTRA PRESIDENTA CALIFICARA DE TERROTISTAS A LOS CÁRTELES DE LA DROGA? PRIMERO NO HAY TERROTISTAS EN MÉXICO. HAY PANDILLAS COMO LAS DENOMINAN EN EU. TEERRORISTAS LOS DE MEDIO ORIENTE. POR CIERTO HILARY CLINTON FORMÓ UNO. .,2796
T09_P2,9,4,Twitter::CMLL_OFICIAL,Twitter,2025-06-19T04:31:35Z,"🌎⌛️ ¡RETO ACEPTADO! 🔥 Tras conquistar el Campeonato Mundial Femenil del CMLL, Mercedes Moné ha aceptado el desafío de La Catalina. Ambas luchadoras se verán las caras en FantasticaMania México. 📍Arena México 🗓️ Viernes 20 de Junio '25 🕣 8:30 p.m. 🎟️ https://www.ticketmaster.com.mx/event/14006150BEDE20DC",2710
T09_P3,9,1,Twitter::enriquemunozFM,Twitter,2025-01-16T17:50:06Z,"Si quieren vacacionar, mejor en México, pide Altagracia Gómez Sierra, titular del consejo empresarial de la presidenta Claudia Sheinbaum. Hoy en redes se exhibe otro intento de asalto a una familia en la carretera Texcoco-Calpulalpan. ¿Así esperan que viajemos por México?",21887
T09_P3,9,2,Twitter::CONAGO_oficial,Twitter,2025-02-02T03:26:12Z,Respaldamos a la Presidenta Claudia Sheinbaum Pardo ante las declaraciones de la Casa Blanca y rechazamos cualquier vínculo entre el Gobierno de México y el narcotráfico. (1/3),8275
T09_P3,9,3,Twitter::wq_radio,Twitter,2025-04-17T21:53:50Z,"#atención | 🇪🇨🇲🇽| La columnista y política mexicana, Mariana Gómez del Campo, arremete contra el gobierno de Claudia Sheinbaum y felicita a los ecuatorianos por el triunfo de @danielnoboaok @marianagc #claudiasheinbaum #danielnoboa #mexico #ecuador @Claudiashein",4776
T09_P3,9,4,Twitter::MaElenaMorera,Twitter,2025-02-22T23:36:47Z,"Miles de migrantes en 🇺🇸 pidiendo apoyo al gobierno de México (desde que Trump amenazó con deportarlos), pero no hubo, ni hay, urgencia para atenderlos. En cambio ¿qué tal la urgencia de @Claudiashein para atender la petición de “El Mayo”? Es mentira que Zambada sea, como ella dice, “un ciudadano cualquiera” Es un criminal, debe miles de vidas, tiene 5 órdenes de aprehensión q Gertz guardaron en el cajón del olvido. ",3542
T10_P1,10,1,Twitter::Mike_Oviedo,Twitter,2025-10-02T19:37:08Z,"Susana Zabaleta y El Burro Van Rankin se suman a Eugenio Derbez y Martha Higareda en su oportunismo para atacar al gobierno de la presidenta @Claudiashein. Presumen que con el PAN había “libertad de expresión”… y hoy, sin censura, suben sus videos. Hipocresía y negocio puro.",10257
T10_P1,10,2,Twitter::sol__despeinada,Twitter,2025-09-30T00:34:49Z,"JM afirmó más de una vez que gente como Robertito son pedófilos. Robertito no dijo nada. JM dijo un día que no odiamos lo suficiente a los periodistas. Robertito no dijo nada. JM dijo un día que los femicidios no existen. Robertito no dijo nada. Este gobierno facilitó todo para que un periodista pierda su calidad de vida trabajando en una marcha. Y no, Robertito no dijo nada. Robertito defiende a los que motivan y al",7655
T10_P1,10,3,Twitter::Monomante71,Twitter,2024-12-17T16:04:47Z,"Se imaginan a esta dupla en algún matinal? Bueno nunca los veremos seguramente porque son periodistas de verdad como Claudia Salas y Pollo Valdivia @tocshowtvmas Porque ya estamos hartos de los Gonzalo Ramírez, Karina Álvarez, Neme, Del Río, Repenning",5275
T10_P1,10,4,Twitter::LAPRIM0NETA,Twitter,2025-05-01T03:15:15Z,🚨 LLEGÓ EL MOMENTO : - BASTA DE ALIANZAS - BASTA DE EXCUSAS - BASTA DE HIPOCRESÍAS Y CAG0NES - LA TATONETA OFICIAL IRÁ POR LA ACOMODADA MANCUSO CON TODO LO QUE TENEMOS: CHIARA AL 9009 CHIARA AL 7020 🇺🇾 #granhermano #GranHermanoAr,4544
T10_P2,10,1,Twitter::EpitafioDeSicil,Twitter,2025-01-18T16:26:17Z,Mamita q te mande a agarrar la pala esta anémica q no laburó un puto día de su vida y q lo único q hizo fue chuparle la pija a algún productor de TN. Q época hermanito,16224
T10_P2,10,2,Twitter::RNacional_News,Twitter,2024-12-24T02:08:53Z,"🟥URGENTE l El presidente de Panamá José Mulino CIERRA totalmente el DARIÉN para no tener más problemas con DONALD TRUMP. 🔥🔄 Todos le corren al nuevo presidente de los Estados Unidos, vuelve el orden a la región y el mundo. ¿Apoyas esta medida?",14448
T10_P2,10,3,Twitter::LuchoNoboaYcaza,Twitter,2025-01-20T17:54:17Z,"Esta es otra prueba que @MoniPalaciosZ solo miente y ataca la dignidad de nuestro presidente, pero bueno esta inepta solo sabe deslizarse en un TUBO por 💵 NO VOTES POR ESTA INÚTIL",2478
T10_P2,10,4,Twitter::MalthusGamba,Twitter,2025-10-30T15:16:54Z,"🚨""TOMEN EN CUENTA ESTO, QUE ES MUY IMPORTANTE"" ""Si no se hubiera cancelado el NAIM en Texcoco, EL DESASTRE POR LAS RECIENTES LLUVIAS, HUBIERA SIDO CINCO VECES MAYOR"" ""La medida que tomó el presidente @lopezobrador_ no fue política"" ""Fue POR SEGURIDAD"" @Claudiashein",1877
T11_P1,11,1,Twitter::eveyhugo96,Twitter,2025-02-22T23:35:22Z,"Por favor únete! Si no lo deseas por favor cero comentarios negativos y groseros! Dios te salve, María, llena eres de gracia, el Señor es contigo, bendita tú eres entre todas las mujeres y bendito es el fruto de tu vientre, Jesús. #OremosporPapaFramcisco",10303
T11_P1,11,2,Twitter::Connie_Gdl,Twitter,2024-12-12T04:35:01Z,"¡Su llegada llenó de alegría, Su llegada llenó de alegría. De luz y armonía, de luz y armonía. De luz y armonía todo el Anáhuac! Viva La #VirgenDeGuadalupe Ella interceda por nosotros! 🙏🙏❤️🌹🌹🤍🫶💚💐🇲🇽",5461
T11_P1,11,3,Twitter::mariacmpfg,Twitter,2025-05-04T18:12:30Z,"FELIZ DÍA DE LA MADRE❤️ Mami gracias por cuidarme, abrazarme y hacerme sonreír todos los días😀 Sigue estando siempre a mi lado y nunca me sueltes de la mano🫶🏻 Gracias por saber hacerme feliz😍 TE QUIERO MUCHO MAMI💞 #sonrisamagica❣️ #noteolvidesdesonreir😊😀 #mimamibonitayyo💞",3963
T11_P1,11,4,Twitter::jantopicecuador,Twitter,2024-11-17T02:42:45Z,¡¡Felicitaciones nenita!! @MaraTopicV Le diste con todo. ¡Que orgullo!! 🇪🇨🇪🇨 #maratopic,3696
T11_P2,11,1,Twitter::Tyche78Tyche,Twitter,2025-03-29T15:56:49Z,"🍿🍿UN EGÓLATRA MEZQUINO! Agradezco me ayuden a compartir, anoche me inspiré y la escribí. Gracias a @julianavasquez por su ayuda en este video👏🏻👏🏻. Esta es por ti mi Medellín.",5898
T11_P2,11,2,Twitter::Tomiconcina,Twitter,2024-12-08T13:48:29Z,"La tristeza de saber que todo lo vivido, probablemente haya llegado a su fin. Gracias, Franco. Gracias, Williams. Fuimos muy felices. 💔🇦🇷",4890
T11_P2,11,3,Twitter::siempretuhija,Twitter,2024-12-12T07:00:25Z,"✨𝑀𝐼 𝑀𝑂𝑅𝐸𝑁𝐼𝑇𝐴 𝐻𝐸𝑅𝑀𝑂𝑆𝐴✨ Tu mi morenita hermosa,Tu mi madre, Tu mi protectora,Tu mi intercesora; Hoy es tu día mi morenita,Mil gracias Por cuidarme,Gracias por darme salud, Gracias por mi familia,Gracias por mis Amigos,Gracias por mi empleo Gracias madre mía",3972
T11_P2,11,4,Twitter::QuinteroCalle,Twitter,2025-05-11T17:53:22Z,Hace 30 años celebro el día de la madre sin la mía. Ella se fue cuando cuando tenía 14 años y mi vida nunca fue la misma. Gracias mamá por ese computador que me cambió la vida. Gracias mamá por acostarme cada noche recordándome que no había imposibles. Gracias Dios por su vida aunque fue corta al lado de la mía. Gracias Dios por darme una esposa y una madre para mis hijas. Feliz día a todas las mamás y a quienes aún ,3135
T11_P3,11,1,Twitter::Cronopio777,Twitter,2025-07-15T14:08:50Z,"Salió de nuestro semillero y a base de garra y buena proyección se hizo un espacio en nuestra época gloriosa. ¡Feliz cumpleaños, Pampa querido!",2013
T11_P3,11,2,Twitter::MeyerFalcon,Twitter,2025-02-15T01:39:58Z,Con nuestra querida @tatclouthier hoy en Monterrey 🤠 Es un ejemplo de congruencia y trabajo para que a México le vaya bien. Todo el éxito siempre 🙌,1903
T11_P3,11,3,Twitter::LindaGalvan,Twitter,2025-01-17T01:30:09Z,Estoy muy contenta porque hoy fue mi primer día en @talparacualtv 😍😍❤️❤️🎬🎬🎥🎥 🎉🎉 Muchas gracias querido @reynaldolopeztv por esta oportunidad tan bonita! ❤️🙏🏻🥰,1417
T11_P3,11,4,Twitter::chacho_lml,Twitter,2025-06-19T03:45:29Z,"Amigos queridos, solamente para agradecer a todos y cada uno quienes mostraron interés y apoyaron mi petición de donadores para mi sobrina en Morelia. Afortunadamente la cosa va mejor. Mil gracias a todos!!!!🙌🏼",1111
T12_P1,12,1,Twitter::Jhonffonseca,Twitter,2025-01-05T19:05:12Z,"Imposible olvidar el día en el que, en plena hegemonía chavista, María Corina Machado se le plantó sola a Chávez en defensa de la propiedad privada. El 10 de enero esta mujer puede cambiarlo todo 🇻🇪",67456
T12_P1,12,2,Twitter::MaElviraSalazar,Twitter,2025-09-04T17:33:14Z,"Diosdado Cabello, ni se te ocurra tocar a María Corina Machado. Estados Unidos y el mundo entero están mirando. Si algo le pasa, tú y tus cómplices no tendrán dónde esconderse y la ira de Dios caerá sobre ti como un trueno.",36519
T12_P1,12,3,Twitter::Jhonffonseca,Twitter,2025-11-02T15:06:39Z,Necesitamos más mujeres patriotas como María Corina Machado y menos narcotraficantes como Claudia Sheinbaum Pardo. ¿Estás de acuerdo? ✋,16571
T12_P1,12,4,Twitter::Jhonffonseca,Twitter,2025-02-03T17:46:58Z,"🚨Quiero hacer un sondeo de cuántas personas seguimos apoyando a María Corina Machado, la 'dama de hierro' Háganmelo saber:",15884
T12_P2,12,1,Twitter::JuampaSantos,Twitter,2025-05-01T14:16:58Z,Alcen la mano los que admiran a estas valientes mujeres 🙋 ♂️🙋 ♂️🙋 ♂️🙋 ♂️🙋 ♂️🙋 ♂️🙋 ♂️🙋 ♂️🙋 ♂️,7014
T12_P2,12,2,Twitter::carlosclavijo22,Twitter,2024-11-19T06:56:34Z,"En un país que dedica miles de horas al mundo del corazón, en el que sabemos el color de los calcetines de Rociito usaba cuando hizo la Comunión, nadie ha perseguido a la periodista con la que comió Mazón. Tampoco ha entrevistado al dueño o los camareros del Ventorro. 🤷 ♂️🤷 ♂️🤷 ♂️",6505
T12_P2,12,3,Twitter::MnicaKlein93276,Twitter,2025-05-15T18:02:34Z,@cynnamongrl_ Tiene que haber un cambio cultural importante. Mira que acá tampoco es el paraíso pero me sorprende el nivel de misoginia qué manejan allá por el norte. Todo es siempre culpa de la mujer,5943
T12_P2,12,4,Twitter::stayalivejksg,Twitter,2025-03-14T01:54:21Z,"LA NUEVA CANCIÓN DE J-HOPE ""MONALISA"" SE VIENE PRONTO Y ES NECESARIO IR AUMENTANDO LAS TENDENCIAS, VAMOS🔥 DEJEN SUS COMENTARIOS 🫵 MONALISA IS COMING J-HOPE IS COMING MONALISA BY JHOPE #jhope #Jhope_MonaLisa",5432
T12_P3,12,1,Twitter::RNacional_News,Twitter,2024-12-24T02:08:53Z,"🟥URGENTE l El presidente de Panamá José Mulino CIERRA totalmente el DARIÉN para no tener más problemas con DONALD TRUMP. 🔥🔄 Todos le corren al nuevo presidente de los Estados Unidos, vuelve el orden a la región y el mundo. ¿Apoyas esta medida?",14448
T12_P3,12,2,Twitter::@DiazCanelB,Twitter,2025-12-17T02:19:12Z,"Nuestro enérgico rechazo al bloqueo naval del gobierno de #EEUU a #Venezuela. Apoyamos firmemente al presidente Nicolás Maduro, a la Revolución Bolivariana y Chavista y a su Unión Popular-Militar. Nuestro total respaldo al comunicado publicado por el Gobierno venezolano.",10026
T12_P3,12,3,Twitter::Carloslopezjone,Twitter,2025-09-18T19:28:03Z,EEUU 🇺🇸 destapa red criminal en Playas de Rosarito controlada por la diputada morenista Hilda Brown y La Mayiza . Thank you Mr Trump . Triste decirlo pero USA 🇺🇸 es quien está poniendo orden en México 🇲🇽 . ¿Y la soberanía? 🤔🤦🏻 ♂️ https://www.infobae.com/mexico/2025/09/18/boardwalk-empire-la-red-criminal-en-playa-de-rosarito-controlada-por-la-diputada-morenista-hilda-brown-y-la-mayiza/,3835
T12_P3,12,4,Twitter::Carloslopezjone,Twitter,2025-10-30T15:14:41Z,México 🇲🇽 viola de manera constante el T-MEC 🇺🇸🇨🇦🇲🇽 . ¿Por eso  @Claudiashein  no se ha reunido con Trump? 🤔 . ¿Por eso le tiene miedo? .,1679
T13_P1,13,1,Twitter::4CNewsMx,Twitter,2024-12-08T18:57:57Z,Tamaulipas | Mujer golpea a empleada dentro de negocio en #Tampico Mujer tira por la borda la lucha de los colectivos feministas al golpear salvajemente a una empleada en Calzado San Pedro en el municipio de Tampico.,6582
T13_P1,13,2,Twitter::acostanaranjo,Twitter,2025-05-03T20:05:08Z,"TAMAULIPAS. Vámonos para Tampico Madero, este domingo tenemos asamblea de Somos MX México a las 10 de la mañana, ahí nos saludamos amigas y amigos. No dejemos de luchar, podemos y tenemos que vencer al autoritarismo en el poder.",3259
T13_P1,13,3,Twitter::acostanaranjo,Twitter,2025-02-17T03:10:54Z,"VÁMONOS PARA NUESTRA TIERRA. Aquí vamos para Nayarit Sonia, la Yali y un servidor, a participar en las asambleas de @SomosMxMexico en San Vicente RosaMorada, el sábado 22 y en Tepic el domingo 23 de febrero. Allá nos saludamos amigas y amigos. Seremos orgullosos fundadores✌️",1482
T13_P1,13,4,Twitter::acostanaranjo,Twitter,2025-04-22T18:44:16Z,Esos de Los Mochis… Nos vemos el domingo 27 de abril 10 de la mañana. Salón Versalles. SOMOS MÉXICO 😎,1360
T13_P2,13,1,Twitter::CodigoRojoofic,Twitter,2025-02-04T23:26:02Z,Esto sólo sucede en #Tamaulipas 🛑 CONTENIDO DE APTO PARA MUÑEQUITOS 🛑,13677
T13_P2,13,2,Twitter::Jackie2theworld,Twitter,2025-09-30T00:18:44Z,"“Hermanos y hermanas de Ciudad Nezahualcóyotl e Iztapalapa no están solos… Yo he estado en Venecia, y sé lo que es estar en una ciudad inundada… Les mando un abrazo de oso, y como dice mi Paps, el pueblo bueno siempre sale adelante, rásquense con sus uñas!!!!”… 😂😂😂😂🤣🤣",8799
T13_P2,13,3,Twitter::MXvsCORRUPCION,Twitter,2025-09-17T21:50:47Z,"🔴 #Entérate El muelle de Tampico usado para el ingreso de huachicol, fue concesionado a un empresario muy cercano a Adán Augusto López. La @API_Tampico entregó la concesión a una empresa constituida en el mismo mes que recibió el permiso. https://contralacorrupcion.mx/empresario-que-impulso-a-adan-augusto-a-la-presidencia-operaba-muelle-de-buques-huachicoleros/",7413
T13_P2,13,4,Twitter::Boca2007AC,Twitter,2025-03-06T01:08:34Z,"Sandra les cantó las 40 a la Tana La Tana ""Si yo tuviera auto me bajo, pero no tengo auto"" 😢 Sandra ""No importa aunque tengas 3 motos...."" 🏍️🛵🏍️ Mi marido se va a laburar en micro todos los días porque yo laburo con la camioneta... Pegue Sandra pegue 🤜👊 #GranHermano",4409
T14_P1,14,1,Twitter::DiloConPerritos,Twitter,2025-04-02T03:40:50Z,"Gomita fue una perrita rescatada en la Ciudad de México que marcó la historia de Panati, una panadería ambulante. Su presencia no solo atrajo clientes, sino que también cambió la vida de Jorge, su dueño, al ayudarlo a superar un padecimiento de toda su vida. 🧵",16326
T14_P1,14,2,Twitter::rascabcho,Twitter,2024-12-11T15:46:23Z,-Beat de rap perfecto✅ -Sin decir Mor✅ -Sin ser un tema bailable en tiktok✅ -Letra perfecta✅ -Sin hablar de drogas✅ -Sin hablar de Armas✅ -Sin promocionar la fornicacion✅ -Promocionando el amor✅ -Sin forzar el acento✅ Himno histórico📕✝️✍️,6912
T14_P1,14,3,Twitter::JuanGrabois,Twitter,2025-01-17T23:05:56Z,"Milagro nueve años presa por construir 9000 viviendas. Un año en prisión por cada mil familias que ayudó. Con enorme solidaridad frente a la injusticia, te digo, flaca, valió la pena. Recordalo todos los días: valió la pena cada ofensa, cada mentira, cada día presa. Como sabés porque lo sufriste, vivir en la calle es como vivir en una cárcel con las puertas abiertas. Vos liberaste a miles. Te quiero.",5599
T14_P1,14,4,Twitter::TIMWrestling,Twitter,2025-02-15T23:24:41Z,"¡Fin de historias de derrotas, fin de historias de segundos lugares! ¡Somos campeones, somos medalla de oro! ¡Por años y años generaciones contarán la historia de de una superheroína chilena, que fue a la tierra de los super héroes legendarios, a la tierra de Batista! ¡Tenemos una super heroína que vale oro!¡Chile es de oro, permítame la licencia: VIVA CHILE MIERDA!” #WWENXT #VengeanceDay",5497
T14_P2,14,1,Twitter::Intdemocratic,Twitter,2024-12-05T16:48:01Z,"➡️ Palabras de Tamia Villavicencio @tamiavillavice1 y Amanda Villavicencio @agentedelcaos33 en nombre de su padre Fernando Villavicencio @VillaFernando_, quien recibe el Premio ""George Washington. Legado a la Libertad y Democracia 2024"" (Póstumo) en la Sesión de Honor ""Premios por la democracia 2024"", organizado por Interamerican Institute for Democracy @intdemocratic. Diciembre 4, 2024. Entrega el premio María Ferna",748
T14_P2,14,2,YouTube::@Team_Proto_0.1,YouTube,2024-11-08T21:09:33Z,"Erick te has ganado nuestros respetos por haber luchado con valor y determinación por el honor de nuestra nacion y por tu feroz coraje para limpiar nuestro hogar de todas esas ratas inmundas eres un ejemplo para todos nuestros demas soldados que buscan asegurar un futuro mejor para nuestra tierra madre tus padres fueron un gran ejemplo que todos los padres deberían ser, educar a sus hijos para que siempre sigan el bu",37
T14_P2,14,3,YouTube::@Mina_0936,YouTube,2025-02-24T02:51:18Z,"Órale asta que ella quiera, hasta que ella lo decida, no pues ten cuidado con la educación que le están dando, lo que ahora te párese sencillo  y fácil de manejar porque es una niña ya te veré en su desarrollo, ustedes son los padres son los que se supone la deben de educar y enseñarle los límites, ustedes son los que deciden no ella, están creando un humano caprichoso y voluntarioso, a ver te hago una pregunta y cua",26
T14_P2,14,4,YouTube::@xanderZY,YouTube,2025-12-21T17:50:50Z,"Lo peor que podes hacer es dejar a tus padres en un asilo, es como si ellos te hubieran dejado encargado en una casa hogar hasta los 18",20
T15_P1,15,1,Twitter::BisouCaramel_,Twitter,2025-05-02T13:02:34Z,"¡Que nervios!, ya quiero ver el informe del FOBAPROA👇 Arturo Zaldivar, Abogado Fobaproa. Patricia Armendáriz, funcionaria del Fobaproa. Altagracia Gómez, junto con 8 miembros de su familia, beneficiados del Fobaproa. Alfonso Durazo, Coordinador de campaña Esteban Moctezuma Barragán, Secretario de Desarrollo Social, Educación y Gobernación. Ignacio Mier, Presento y promovió la iniciativa. Juan Ramón De La Fuente, Secr",11662
T15_P1,15,2,Twitter::OHarfuch,Twitter,2025-11-10T14:12:51Z,"En un operativo conjunto en Tabasco, autoridades federales y del estado, detuvieron a 20 personas relacionadas con un grupo delictivo, entre ellas Jorge Armando “N”, alias “El Toto”, identificado como líder de esta célula criminal, así como cuatro policías municipales. Jorge Armando “N” está vinculado con una agresión en Macuspana, donde dos mujeres perdieron la vida y otros hechos delictivos. Se aseguraron 17 armas ",5008
T15_P1,15,3,Twitter::Tj_Toro9,Twitter,2025-03-09T16:16:25Z,Tomás Vodanovic: Cuando eres una autoridad y veí que ahí se cometen no solo irregularidades como delitos graves es tu deber como autoridad poner esa información a disposición de la justicia. Si yo no denuncio un delito me hago complice de ese delito. #LaDivinaComidaCHV.,3139
T15_P1,15,4,Twitter::GiovannaFSalem,Twitter,2025-11-10T19:35:47Z,"Activistas, movimientos y organizaciones seguimos luchando con la señora Gloria de la tercera edad, a la que el @AccionNacional, @mauriciotabe con su cartel inmobiliario, despojaron de su vivienda y los tipos con armas siguen dentro de la propiedad. Tabe les manda comida con la policía “blindar MH”. La señora en una carpa resistiendo. Hago un llamado nuevamente para que saquen a esos matones y se haga justicia. Ya ba",2864
T15_P2,15,1,Twitter::___tupadre,Twitter,2025-11-03T02:12:59Z,"Lo que pasó en el Palacio de Gobierno en Morelia, Michoacán, exigiendo justicia para Carlos Manzo, debe pasar en Palacio Nacional el 15 de noviembre. Los mexicanos de bien ya estamos hasta la madre del Narcogobierno de Morena. #RENUNCIACLAUDIA #FueClaudia #FueraMorena",15208
T15_P2,15,2,Twitter::XochitlGalvez,Twitter,2025-04-09T19:11:52Z,No podemos ser víctimas cada mes de la extorsión del Presidente Trump. Urge una revisión del TMEC de manera integral. #HablemosConLaVerdad,1567
T15_P2,15,3,Twitter::lamusitapg,Twitter,2025-09-30T16:33:16Z,La SRA. SANDRA LUZ LAGUNA RIBERA es la que MANDABA (secretaria adjunta) en la @SEMAR_mx cuando su EX ESPOSO era Secretario de Marina. Es la tía de los HUACHICOLEROS MARINOS vicealmirante Manuel Roberto Farías Laguna y el contralmirante Fernando Farías Laguna.,1370
T15_P2,15,4,Twitter::DanielGranjaEc,Twitter,2024-12-08T14:31:03Z,"Ya que Daniel Noboa viajó a Estados Unidos, ¿será que sus panas le ayudan a capturar a los narco generales denunciados por el exembajador Michael Fitzpatrick? ¿Qué será de la vida de un excomandante de la Policía Nacional que movió más de $2 millones en sus cuentas sin poder justificarlo, según la propia Contraloría General del Estado? ¿Qué será de la vida de una ""madrina"", mano derecha de María Paula Romo, que se ne",988
T16_P1,16,1,Twitter::ElQueLosDELATA,Twitter,2025-02-15T05:27:30Z,"Así, de chiquita, sumercé abrazaba a Pablo Escobar cuando iban a la Hacienda Napoles con su papá, el putrido narco Frank Holguin, a visitarlo. ¿Si lo recuerda? Le cuento que mi ya me lo han contado todito del chamiso familiar en el que nació, honorable senadora.",6290
T16_P1,16,2,Twitter::monica_samudio,Twitter,2025-01-26T08:54:31Z,"@petrogustavo Unámonos mexicanos, centroamericanos, colombianos, venezolanos… para que nuestros compatriotas migrantes sean tratados en dignidad y respeto. La migración no es un problema delictivo. Es una situación mundial que requiere un plan desde el entendimiento de su origen.",5206
T16_P1,16,3,Twitter::Claudiashein,Twitter,2025-09-18T16:14:43Z,"Manuela Garín Pinillos es una de las pioneras de las matemáticas en México durante el siglo XX. Desarrolló importantes modelos para comprender y predecir el comportamiento del campo magnético de la Tierra. Fue una luchadora social; estuvo comprometida con la promoción y enseñanza de las matemáticas. En los años 70 colaboró en planes de estudio y escribió libros de texto, convencida de que esta materia también es un c",5001
T16_P1,16,4,Twitter::SolarPowerade1,Twitter,2025-09-03T16:15:44Z,"Lady Gaga nacida en Xochimilco, Rosalía nacida en Naucalpan, Addison Rae nacida en Zapopan, PinkPantheress nacida en San Nicolas de los Garza, todos quieren el té que México tiene",4088
T16_P2,16,1,Twitter::@DerechaDiarioMX,Twitter,2026-01-23T16:54:05Z,"| OTRA MORENISTA MULTIMILLONARIA: La alcaldesa Geraldine Ponce se compró una casa valorada en más de 32 millones de pesos en el fraccionamiento Arboledas de Tepic en mayo del 2025 pese a ganar 620 mil pesos anuales, informó el medio La Nota de Tepic.",24454
T16_P2,16,2,Twitter::MXvsCORRUPCION,Twitter,2025-09-17T21:50:47Z,"🔴 #Entérate El muelle de Tampico usado para el ingreso de huachicol, fue concesionado a un empresario muy cercano a Adán Augusto López. La @API_Tampico entregó la concesión a una empresa constituida en el mismo mes que recibió el permiso. https://contralacorrupcion.mx/empresario-que-impulso-a-adan-augusto-a-la-presidencia-operaba-muelle-de-buques-huachicoleros/",7413
T16_P2,16,3,Twitter::LauraCVargas96,Twitter,2025-04-15T00:40:53Z,"Millones de litros de agua usan las fábricas ubicadas en Tocancipá para la producción de Pony Malta, Frutiño y Coca-Cola, entre otras marcas muy conocidas. Mientras tanto, en varias zonas de este municipio los habitantes sufren por el desabastecimiento de agua potable. Este reportaje de @VoragineCo revela cómo allí se han priorizado las concesiones de explotación de agua para grandes empresas, por encima de las neces",7003
T16_P2,16,4,Twitter::Tio_Melipasss,Twitter,2025-04-21T00:33:16Z,"El ""economista"" que ""perdió"" US 5.000 millones de todos nosotros le entrega su apoyo a la que ""perdió"" 21.000 millones de pesos de la comuna de Stgo. Buena la dupla",5396
T16_P3,16,1,Twitter::CataVelascoK,Twitter,2024-12-09T02:10:22Z,"La Sra Juanita se levanta todos los días a las 5 am para ir a su trabajo, mientras la Diputada Orsini se ausenta del Congreso con extensas licencias médicas, que le permiten viajar a Canadá y Panama 👌👏🏻👏🏻 “todo con nuestros impuestos” #PrimerPlanoCHV",7258
T16_P3,16,2,Twitter::cielo_rusinque,Twitter,2025-03-29T21:51:24Z,"Por instrucción de los mandatarios de Colombia y Panamá @petrogustavo y @JoseRaulMulino estuvimos reunidos con el Ministro de Comercio @moltojulio de Panamá. En un diálogo abierto y constructivo, definimos el programa de acción que nos permita ampliar y diversificar nuestros intercambios económicos así como reactivar la Comisión de vecindad, dispositivo que promueve el desarrollo y la cooperación entre ambos países. ",1551
T16_P3,16,3,Twitter::Monikim,Twitter,2025-11-10T16:31:50Z,"Él nunca les mintió a ustedes, él siempre mostró su verdadera cara. Así mismo trataba a los periodistas desde antes, nunca quiso ir a ningún debate. Hoy no se sorprendan, él siempre fue así y aún así ustedes le dieron su voto. Disfruten las consecuencias de su voto. 😁👏",1440
T16_P3,16,4,Twitter::RoninShaolin,Twitter,2025-05-04T16:47:37Z,"La vulgaridad, falsedad, estupidez e insensatez que caracteriza a los morenarcos son encarnados por esta descerebrada que presume ser novia del corrupto López Beltrán. ¿En qué momento permitieron los mexicanos que esta pinche pelusa social los gobernara?",979
T17_P1,17,1,Twitter::CerebrosG,Twitter,2025-01-18T05:39:18Z,"¡¡¡DAMAS Y CABALLEROS, ESTO ES MÉXICO!!! Primer acto: Una persona compra un automóvil MG y le sale defectuoso. Segundo acto: Por meses intenta hablar con la agencia de vehículos para que le den una solución pero no la ayudan en absolutamente nada. Tercer acto: La mujer cansada de todo esto hace una huelga y se para en las afueras del establecimiento para que la escuchen. Cuarto acto: Se hace noticia nacional. Quinto ",75072
T17_P1,17,2,Twitter::mauroszeta,Twitter,2025-07-29T15:20:06Z,"🚨 ASÍ FUE EL CHOQUE DE UN BARCO CON UN VELERO QUE CAUSÓ LA MUERTE DE LA NIETA DE CRIS MORENA Y GUSTAVO YANKELEVICH - Fue en Miami - Hay dos víctimas fatales. - Una de ella es Mila, de 7 años, hija de Tomás Yankelevich. - Hay otros 2 heridos graves - Noticia en desarrollo...",7645
T17_P1,17,3,Twitter::Tio_Melipasss,Twitter,2025-04-21T00:33:16Z,"El ""economista"" que ""perdió"" US 5.000 millones de todos nosotros le entrega su apoyo a la que ""perdió"" 21.000 millones de pesos de la comuna de Stgo. Buena la dupla",5396
