palabra,tema_id,sub_id,rol,participation,z_within_degree,grado_total
gestionar,32,12,broker,0.8,-1.75,5
juntos,32,2,broker,0.6939,-0.5238,7
sanidad,32,1,broker,0.5,-1.3065,2
inundado,32,4,broker,0.7222,-0.3755,6
lavado,32,5,broker,0.8163,-0.6307,7
galardon,32,4,broker,0.5,-0.3755,4
sabor,32,4,broker,0.7222,-0.3755,6
modernizacion,32,5,broker,0.7347,0.0823,7
asamblea,32,2,broker,0.6667,-1.2921,3
verificar,32,8,broker,0.8,-1.0211,5
tamaulipecos,32,2,broker,0.8395,-0.908,9
petro,32,5,broker,0.7222,-0.2742,6
taller,32,7,broker,0.8333,0.7253,18
pluvial,32,10,broker,0.8765,-1.3416,18
rosca,32,6,broker,0.5,-1.2935,2
pongansir,32,13,broker,0.8163,-0.3015,7
impartir,32,7,broker,0.7812,-1.055,8
optimizar,32,1,broker,0.843,-0.871,11
embellecir,32,4,broker,0.5,-0.7242,2
orientado,32,5,broker,0.8163,-0.2742,7
tonelada,32,4,broker,0.7755,-0.3755,7
efectuar,32,11,broker,0.75,-0.7071,4
funcionamiento,32,6,broker,0.8194,0.199,12
vieja,32,13,broker,0.7778,-0.3015,6
obrera,32,1,broker,0.625,-0.871,4
acumulacion,32,4,broker,0.5,-0.7242,2
peatonal,32,6,broker,0.843,-0.2985,11
electronico,32,13,broker,0.75,2.1106,8
creativo,32,7,periferico,0.375,-0.4616,4
cdvictorio,32,13,broker,0.5,-1.5076,2
determinar,32,11,periferico,0.4444,-1.7678,3
lady,32,13,broker,0.8,-0.3015,5
sensibilidad,32,7,broker,0.56,-0.4616,5
infeccion,32,4,periferico,0.4444,-0.3755,3
michael,32,13,broker,0.5,-0.3015,2
oscar,32,4,periferico,0.0,-0.7242,1
merida,32,8,periferico,0.0,-1.6045,1
decision,25,4,broker,0.898,0.0,14
tomar,25,4,broker,0.9221,2.0,58
acabar,25,2,conector_provincial,0.9178,2.5959,57
guerra,25,3,broker,0.9086,2.3094,39
mandar,25,6,broker,0.9144,2.4019,58
jesus,25,0,broker,0.8912,2.2738,42
jose,25,0,broker,0.9156,0.1684,30
carolina,25,7,periferico,0.0,0.2673,4
perez,25,7,broker,0.85,1.069,20
rusia,25,3,broker,0.8194,1.1547,12
enviar,25,11,broker,0.8345,-0.5,21
mensaje,25,11,broker,0.8944,2.0,33
descanse,25,0,broker,0.7347,-0.2526,7
sentido,25,0,broker,0.8097,1.0106,17
barda,25,4,broker,0.8163,0.0,7
santillan,25,4,periferico,0.0,0.0,2
desear,25,1,broker,0.8806,2.2768,34
deseo,25,1,broker,0.825,1.4659,20
gana,25,12,broker,0.91,2.1213,34
cancion,25,2,broker,0.8789,0.0564,17
opinar,25,9,broker,0.8776,0.45,14
medicamento,25,6,broker,0.8878,-0.1601,14
adoptar,25,5,broker,0.843,0.603,11
perrito,25,5,broker,0.8443,1.8091,17
boca,25,9,broker,0.8125,2.1377,16
martina,25,10,periferico,0.0,1.1339,2
ticket,25,10,periferico,0.0,-0.378,1
azteca,25,7,broker,0.8884,0.2673,22
aceptar,25,9,broker,0.8457,1.0126,18
parasito,25,14,broker,0.8997,0.0,17
inepto,25,14,broker,0.8611,1.2247,12
dona,25,7,broker,0.9028,0.2673,24
recuerden,25,3,broker,0.8571,-0.5774,7
gomez,25,0,broker,0.8678,0.5895,22
hermana,25,8,broker,0.898,1.8207,21
luisa,25,8,broker,0.7222,-0.4138,6
mugroso,25,2,broker,0.7901,0.0564,9
felicitacion,25,1,broker,0.7811,0.655,13
rodeado,25,1,periferico,0.32,0.2495,5
rescatar,25,5,broker,0.843,0.603,11
compania,25,1,broker,0.872,0.2495,17
ciego,25,2,broker,0.7778,-0.9594,6
tremendo,25,6,broker,0.8757,-0.1601,13
noma,25,6,broker,0.8438,-0.1601,8
gutierrez,25,0,broker,0.7222,-0.6737,6
tenia,25,6,broker,0.8438,-0.1601,8
noviembre,25,8,broker,0.8581,1.8207,17
oxxo,25,7,broker,0.6562,0.2673,8
roberto,25,0,broker,0.56,-0.2526,5
porq,25,12,broker,0.843,0.7071,11
profesionalismo,25,1,broker,0.6667,-1.3723,3
urge,25,3,broker,0.8472,0.0,12
satisfaccion,25,1,periferico,0.0,-0.1559,3
etapa,25,15,broker,0.6667,0.0,3
olviden,25,15,broker,0.5,0.0,2
mercancia,25,13,broker,0.8,-0.9045,5
cristo,25,2,broker,0.8163,-0.4515,7
precioso,25,1,broker,0.8284,0.2495,13
escrito,25,13,broker,0.8889,0.3015,9
saquear,25,14,broker,0.7901,1.2247,9
central,25,11,broker,0.625,-0.5,4
credito,25,2,broker,0.7347,0.0564,7
damaso,25,11,periferico,0.0,-0.5,1
rector,25,11,periferico,0.0,-0.5,1
administrar,25,9,broker,0.5,-1.2376,2
oracion,25,0,broker,0.8163,-0.6737,7
fuerzas,25,2,broker,0.6667,0.0564,6
cristina,25,6,broker,0.7778,-0.1601,6
ferial,25,7,broker,0.75,-2.1381,4
cumplido,25,1,broker,0.72,-0.5614,5
hdspm,25,3,broker,0.5,-0.5774,2
europeo,25,9,broker,0.7778,-0.1125,6
tristemente,25,2,broker,0.5,-0.9594,2
chavez,25,8,broker,0.7778,-0.4138,6
rescate,25,5,broker,0.56,0.603,5
come,25,10,broker,0.72,1.1339,5
telefonico,25,2,periferico,0.0,-0.4515,2
may,25,10,periferico,0.0,-0.378,1
ramos,25,0,broker,0.5,-1.0948,2
abundante,25,1,periferico,0.4444,-0.5614,3
factura,25,13,broker,0.7778,1.5076,6
cobardes,25,3,broker,0.6667,0.5774,6
poquito,25,9,periferico,0.375,0.45,4
delante,25,12,broker,0.75,0.7071,8
sepa,25,13,broker,0.5,-0.9045,2
canon,25,3,broker,0.8642,-0.5774,9
departamento,25,13,broker,0.8438,1.5076,8
galeria,25,8,broker,0.5,-0.4138,2
country,25,10,broker,0.5,1.1339,4
noriega,25,10,periferico,0.0,-0.378,1
clinica,25,5,periferico,0.4444,-0.603,3
infeliz,25,14,broker,0.75,-1.2247,4
titere,25,5,broker,0.6667,-0.603,3
liberacion,25,8,periferico,0.0,-0.4138,1
dibujo,25,8,broker,0.5,-0.4138,2
leyenda,25,8,broker,0.6667,-1.1586,3
salazar,25,1,broker,0.8163,-0.5614,7
vale,25,6,periferico,0.0,-0.1601,2
enfermar,25,12,broker,0.5,-0.7071,2
viral,25,5,broker,0.625,-1.206,4
family,25,10,broker,0.5,-1.8898,2
reserva,25,3,periferico,0.0,-1.1547,1
referencia,25,13,broker,0.6667,0.3015,3
sergio,25,12,broker,0.8163,-0.7071,7
envio,25,1,periferico,0.0,-1.3723,1
atlantico,25,3,periferico,0.0,-0.5774,1
influyente,25,4,broker,0.5,-1.0,2
eternamente,25,12,broker,0.5,-0.7071,2
esclavo,25,14,periferico,0.0,0.0,2
violeta,25,10,periferico,0.0,-0.378,1
morder,25,5,broker,0.5,-1.206,2
suero,25,4,periferico,0.0,-1.0,1
maltratar,25,1,broker,0.72,-0.5614,5
costilla,25,9,periferico,0.0,-0.6751,1
continental,25,9,periferico,0.0,-0.6751,1
portuario,25,9,periferico,0.0,-0.1125,2
del,25,12,broker,0.625,-0.7071,4
vencido,25,13,periferico,0.0,-0.9045,1
reconocido,25,6,periferico,0.0,-1.4412,1
hincha,25,8,periferico,0.0,-0.4138,1
paula,25,0,periferico,0.0,-1.0948,1
mete,25,14,periferico,0.0,-1.2247,1
oficialmente,25,3,broker,0.5,-0.5774,2
prometido,25,12,periferico,0.0,-0.7071,1
importacion,25,13,periferico,0.0,-0.9045,1
prepotencia,25,9,periferico,0.0,-1.2376,1
empezar,34,0,conector_provincial,0.8593,3.2194,45
libre,34,8,broker,0.8622,1.7321,28
cobrar,34,0,broker,0.8416,0.6268,25
contreras,34,5,broker,0.56,1.2481,5
tania,34,5,periferico,0.375,1.2481,4
concierto,34,2,broker,0.7692,1.3809,13
luis,34,2,broker,0.8724,1.3809,28
amanda,34,4,periferico,0.4444,0.0,3
villavicencio,34,4,periferico,0.0,2.1213,5
mafia,34,0,broker,0.8595,0.2564,11
cancelar,34,2,periferico,0.375,0.0921,4
entrada,34,8,broker,0.8264,-0.5774,11
territorio,34,1,broker,0.8178,0.8616,15
tamia,34,4,periferico,0.0,0.0,2
increible,34,1,broker,0.8089,1.4771,19
delegado,34,2,broker,0.5,-1.1967,2
cantu,34,6,broker,0.625,2.0,4
ofelia,34,6,broker,0.5,-0.5,2
boleto,34,7,broker,0.75,0.7071,8
campeon,34,7,broker,0.7778,-0.3536,6
principal,34,3,conector_provincial,0.8148,2.6608,18
fabbri,34,6,periferico,0.0,-0.5,1
omar,34,6,broker,0.8,-0.5,5
camioneta,34,1,broker,0.7219,0.8616,13
plano,34,1,broker,0.716,0.2462,9
puebla,34,10,broker,0.8469,1.7321,14
automovilista,34,3,periferico,0.4444,-0.2661,3
peaton,34,3,broker,0.5,-0.9978,2
rey,34,9,broker,0.7901,1.6036,9
morenarcos,34,0,periferico,0.4444,-0.114,3
confirmar,34,2,broker,0.7347,0.0921,7
penal,34,8,broker,0.625,-0.5774,4
mayo,34,7,broker,0.84,-0.3536,10
aplaudir,34,9,broker,0.7778,-1.069,6
primaria,34,1,periferico,0.4444,0.2462,6
independencia,34,1,broker,0.72,-0.9847,5
critico,34,3,broker,0.7755,-0.2661,7
leon,34,7,broker,0.8532,1.7678,19
cruzar,34,1,periferico,0.449,0.8616,7
curioso,34,1,broker,0.64,-0.9847,5
disparar,34,1,broker,0.64,-0.9847,5
programado,34,2,periferico,0.0,-0.5523,2
rodolfo,34,6,periferico,0.4444,2.0,3
encubrir,34,4,broker,0.625,-0.7071,4
honduras,34,0,periferico,0.4444,-0.114,3
ecatepec,34,5,broker,0.6667,-0.6934,3
argentino,34,9,broker,0.72,0.2673,5
adorno,34,3,periferico,0.0,-0.9978,1
anda,34,9,broker,0.5,0.2673,2
establecer,34,3,broker,0.5714,-0.2661,7
priistas,34,0,broker,0.5,-0.114,4
inmueble,34,3,broker,0.5,0.4656,6
suela,34,0,periferico,0.0,-0.4843,1
mijo,34,9,periferico,0.0,-1.069,1
activar,34,3,periferico,0.0,0.4656,3
contingencia,34,3,periferico,0.0,0.4656,3
estructural,34,3,periferico,0.0,-0.2661,2
pinto,34,7,broker,0.625,-0.3536,4
rivas,34,7,periferico,0.0,-1.4142,1
prostituta,34,0,periferico,0.0,-0.4843,1
ecuador,34,4,periferico,0.4444,-0.7071,3
abandono,34,0,periferico,0.0,-0.4843,1
app,34,6,broker,0.5,-0.5,2
fanatico,34,0,periferico,0.0,-0.4843,1
nombramiento,34,5,periferico,0.0,0.2774,2
electo,34,5,periferico,0.0,0.2774,2
mamen,34,0,periferico,0.0,-0.8547,1
denlir,34,0,broker,0.6667,-0.4843,3
zaragoza,34,10,periferico,0.0,-0.5774,1
reabrir,34,3,periferico,0.0,-0.9978,1
romina,34,5,periferico,0.0,-0.6934,1
inspiracion,34,6,periferico,0.0,-0.5,1
margarita,34,6,broker,0.5,-0.5,2
postumo,34,4,periferico,0.0,-0.7071,1
enterate,34,10,periferico,0.0,-0.5774,1
mochis,34,6,periferico,0.0,-0.5,1
ipocrita,34,1,periferico,0.0,-1.6002,1
solidario,34,6,periferico,0.0,-0.5,1
apagon,34,8,periferico,0.0,-0.5774,1
alternativa,34,2,periferico,0.0,-1.1967,1
encomienda,34,5,periferico,0.0,-1.6641,1
quiebra,34,0,periferico,0.0,-0.4843,1
pumas,34,10,periferico,0.0,-0.5774,1
responder,28,1,broker,0.8544,1.4832,25
sem,28,1,broker,0.8056,0.4045,12
descansar,28,4,broker,0.7066,-0.5,22
paz,28,4,broker,0.8924,2.0,58
alcalde,28,2,broker,0.8064,1.8869,25
fan,28,1,broker,0.8597,1.4832,28
carlos,28,6,broker,0.864,0.4901,25
elreporteromx,28,-1,periferico,0.0,0.0,1
informacionentiemporeal,28,-1,periferico,0.0,0.0,1
fortaleza,28,0,broker,0.6159,0.8551,17
qepd,28,0,broker,0.5444,0.2974,13
condolencia,28,0,periferico,0.3875,1.6916,17
pronto,28,0,broker,0.8077,0.5763,26
resignacion,28,0,periferico,0.32,0.2974,10
sincero,28,0,broker,0.5,1.1339,16
maipu,28,2,periferico,0.32,0.3145,5
senal,28,4,broker,0.5,-0.5,2
tomas,28,2,broker,0.6122,0.3145,7
vodanovic,28,2,periferico,0.0,0.3145,4
fallecimiento,28,0,periferico,0.18,0.5763,10
lamentar,28,0,periferico,0.375,-0.2602,8
perdida,28,0,broker,0.745,0.5763,20
representante,28,6,broker,0.7811,2.0304,13
comuna,28,2,periferico,0.0,1.3628,6
salinas,28,6,broker,0.8166,1.2603,13
consuelo,28,0,periferico,0.46,0.0186,10
eterno,28,0,broker,0.6509,0.0186,13
arriesgar,28,1,broker,0.5,-1.2136,2
saludar,28,1,broker,0.5,-1.2136,2
priista,28,6,broker,0.72,-0.2801,5
condenar,28,5,periferico,0.0,-0.3909,1
galvez,28,5,broker,0.5,-0.3909,2
festejar,28,5,periferico,0.4062,2.4325,8
festejo,28,5,broker,0.7347,0.7384,7
difundir,28,10,broker,0.6667,-0.5,3
viernes,28,3,broker,0.6667,2.359,6
gritar,28,5,broker,0.78,0.7384,10
anos,28,7,conector_provincial,0.8457,2.9943,18
cardenas,28,3,broker,0.7778,-0.0638,6
lazaro,28,3,periferico,0.0,1.1476,2
beto,28,1,periferico,0.375,-0.1348,4
milagro,28,7,broker,0.7778,-0.1302,6
dias,28,2,broker,0.8194,-0.2097,12
perdurar,28,0,broker,0.5,-1.6544,2
atrevir,28,7,broker,0.75,-0.1302,4
pacto,28,2,periferico,0.4444,-0.7338,3
sensible,28,0,periferico,0.0,-0.8179,4
distancia,28,7,periferico,0.0,-0.9113,1
bala,28,3,broker,0.6667,-0.0638,3
teresa,28,3,broker,0.64,1.1476,5
fallecer,28,7,broker,0.6939,-0.1302,7
atropellar,28,5,periferico,0.32,1.3031,5
ivan,28,7,broker,0.625,0.6509,4
periodismo,28,3,broker,0.5,-1.2752,2
bad,28,8,periferico,0.32,1.4142,5
take,28,8,periferico,0.0,0.0,2
traducir,28,6,periferico,0.0,-1.8204,1
mayorga,28,1,periferico,0.0,-0.1348,3
erar,28,7,broker,0.7778,-0.1302,6
diputada,28,2,broker,0.6667,-1.2579,3
mendoza,28,8,broker,0.5,-1.4142,2
regalado,28,1,periferico,0.0,-0.6742,2
salvo,28,7,broker,0.5,-0.1302,2
embarazado,28,10,periferico,0.0,-0.5,1
whatsapp,28,10,broker,0.625,2.0,4
rich,28,8,periferico,0.0,1.4142,4
better,28,8,periferico,0.0,0.0,2
petrolera,28,3,periferico,0.0,-0.0638,1
ingresar,28,3,broker,0.6667,-0.0638,3
escenario,28,5,broker,0.625,0.1737,4
masivo,28,5,broker,0.6667,-0.3909,3
respirar,28,5,broker,0.5,-0.9556,2
catedral,28,3,periferico,0.0,1.1476,2
metropolitana,28,3,periferico,0.0,1.1476,2
confirmado,28,10,periferico,0.0,-0.5,1
paraiso,28,5,periferico,0.0,-0.9556,1
karina,28,6,periferico,0.0,0.4901,3
tar,28,7,broker,0.5,-0.9113,2
alta,28,3,broker,0.72,-0.0638,5
medrano,28,6,periferico,0.0,-1.0502,1
ruben,28,6,broker,0.72,-0.2801,5
ford,28,8,broker,0.5,-0.7071,2
expresir,28,0,periferico,0.0,-1.6544,1
regular,28,7,periferico,0.4444,-0.1302,3
mty,28,7,periferico,0.0,-0.9113,1
producir,28,2,periferico,0.4444,-0.7338,3
companera,28,3,broker,0.5,-0.0638,2
pausa,28,5,periferico,0.0,-0.9556,1
exteir,28,0,periferico,0.0,-1.6544,1
lizeth,28,6,periferico,0.0,-0.2801,2
saldivar,28,6,periferico,0.0,-0.2801,2
patrona,28,3,periferico,0.0,-1.2752,1
recorrer,28,2,periferico,0.0,-1.2579,1
ocasionar,28,3,broker,0.6667,-0.0638,3
sierra,28,3,periferico,0.0,-1.2752,1
apreciar,28,4,periferico,0.0,-0.5,1
veronica,28,3,broker,0.5,-0.0638,2
hablando,28,7,periferico,0.0,-0.1302,1
pongas,28,5,periferico,0.0,-0.9556,1
bbva,28,10,periferico,0.0,-0.5,1
eugenia,28,3,periferico,0.0,-1.2752,1
calladito,28,6,periferico,0.0,-0.2801,2
narcoestado,28,3,broker,0.5,-1.2752,2
evadir,28,3,periferico,0.0,-0.0638,1
name,28,8,periferico,0.0,-0.7071,1
diente,28,5,periferico,0.0,-0.3909,1
pionero,28,4,periferico,0.0,-0.5,1
antiguo,29,1,broker,0.76,0.4082,10
edificio,29,1,broker,0.7273,1.1227,11
completo,29,1,broker,0.85,1.1227,20
nota,29,1,broker,0.87,0.4082,20
francisco,29,2,broker,0.855,2.0,20
torres,29,2,broker,0.68,1.375,10
certamen,29,0,periferico,0.0,-1.0126,1
torneo,29,0,broker,0.6667,0.1125,6
abierto,29,0,broker,0.8802,1.2376,22
pintado,29,10,broker,0.625,0.0,4
solicitar,29,10,broker,0.8125,0.0,8
lujo,29,4,broker,0.8056,0.0,12
puesto,29,4,conector_provincial,0.8507,2.6833,23
alito,29,7,broker,0.7901,1.3728,9
moreno,29,7,broker,0.9025,0.3922,21
comida,29,3,broker,0.8699,1.8962,28
formar,29,0,broker,0.7653,1.8001,14
mil,29,0,broker,0.875,0.6751,20
deliciosa,29,3,periferico,0.0,-0.4376,2
listo,29,3,broker,0.82,0.1459,10
construido,29,6,broker,0.5,-0.7071,2
puente,29,6,broker,0.875,2.1213,16
restaurante,29,3,broker,0.68,1.3128,10
haro,29,-1,broker,0.5,0.0,2
perdido,29,-1,broker,0.8757,0.0,13
dudar,29,5,broker,0.8333,1.1862,12
monicavillarreal,29,1,periferico,0.0,-0.3062,3
analizar,29,4,periferico,0.0,0.0,2
deportista,29,2,broker,0.5714,0.75,7
mostrar,29,11,broker,0.8926,1.8371,22
ocultar,29,11,periferico,0.0,-0.2041,1
concurso,29,11,broker,0.5,-0.2041,2
guillermo,29,9,broker,0.7778,0.603,6
testigo,29,9,broker,0.8438,0.603,8
ataque,29,5,broker,0.8099,1.1862,11
montaje,29,7,broker,0.7755,0.3922,7
ridicula,29,4,periferico,0.4444,0.0,3
periodico,29,2,broker,0.625,-0.5,4
isidro,29,2,broker,0.5,-1.125,2
medicina,29,0,broker,0.7769,0.6751,11
muchisimos,29,0,broker,0.7347,-0.45,7
derrumbe,29,1,periferico,0.0,-1.0206,2
millonario,29,4,broker,0.8642,0.0,9
artesania,29,3,periferico,0.0,-1.0211,1
enorme,29,5,broker,0.8395,0.2157,9
gregorio,29,2,periferico,0.0,0.125,3
mosco,29,6,periferico,0.0,0.7071,2
canton,29,6,periferico,0.0,0.7071,2
golpear,29,8,broker,0.6667,-0.1147,3
huir,29,8,broker,0.7407,2.2942,9
adorar,29,3,periferico,0.0,-1.0211,1
calles,29,10,broker,0.625,0.0,4
supervisar,29,6,broker,0.5,-0.7071,2
presirvienta,29,5,broker,0.75,1.1862,8
jugadora,29,0,periferico,0.0,-1.0126,1
aclarar,29,5,periferico,0.0,-0.7548,1
produccion,29,5,broker,0.8125,0.2157,8
testimonio,29,9,periferico,0.4444,-1.206,3
revelar,29,1,broker,0.5,-1.7351,2
hilo,29,8,broker,0.5,-0.9177,2
munoz,29,2,periferico,0.4444,-0.5,3
alonso,29,2,broker,0.6667,-1.125,3
monsalve,29,9,periferico,0.0,1.5076,3
plata,29,2,broker,0.625,-0.5,4
leccion,29,4,broker,0.8,-0.6708,5
sancion,29,4,broker,0.5,-0.6708,2
impulsado,29,4,periferico,0.0,-0.6708,1
guzman,29,6,broker,0.6667,-0.7071,3
especificamente,29,6,periferico,0.0,-0.7071,1
viento,29,6,broker,0.5,-0.7071,2
presi,29,4,broker,0.5,-0.6708,2
cuadra,29,3,broker,0.7755,-0.4376,7
vendedor,29,3,periferico,0.0,-0.4376,2
manipular,29,8,broker,0.6667,-0.1147,3
desgobierno,29,8,periferico,0.0,-0.1147,1
christian,29,0,periferico,0.0,-1.0126,1
sinfiltrostv,29,9,periferico,0.0,-0.3015,1
feminista,29,9,broker,0.6667,-1.206,3
hoje,29,5,periferico,0.0,-0.7548,1
sei,29,5,periferico,0.0,-0.7548,1
empleada,29,11,broker,0.5,-1.2247,2
claus,29,2,periferico,0.0,-0.5,2
destrozar,29,8,periferico,0.0,-0.9177,1
publicacion,29,11,broker,0.6667,-0.2041,3
emocionar,29,0,periferico,0.0,-1.0126,1
normalizar,29,5,periferico,0.0,-1.7253,1
toxico,29,7,periferico,0.0,-1.5689,1
sombra,29,8,periferico,0.0,-0.1147,1
pregonar,29,7,periferico,0.0,-0.5883,1
juan,1,0,conector_provincial,0.86,2.7858,30
pablo,1,0,broker,0.84,0.2321,10
corrupto,1,1,broker,0.9351,2.1129,97
cosa,1,3,broker,0.939,2.083,100
jajaja,1,2,broker,0.9339,2.4143,78
delincuente,1,12,broker,0.9286,1.3363,70
bola,1,1,broker,0.9252,1.2677,57
quitar,1,6,broker,0.9341,1.5076,77
ratero,1,1,broker,0.9358,0.8452,51
miedo,1,2,broker,0.9363,0.9916,71
carcel,1,5,broker,0.9368,1.9149,69
cara,1,14,broker,0.932,1.75,57
risa,1,2,broker,0.9244,0.9916,41
ala,1,15,broker,0.9364,1.4142,69
che,1,9,broker,0.9219,0.0,16
tommavi,1,9,periferico,0.4444,0.0,3
loco,1,10,broker,0.9318,0.9297,44
pendejo,1,11,broker,0.9308,2.1213,42
tirar,1,3,broker,0.9213,0.9113,36
falta,1,5,broker,0.9298,0.6963,47
prianista,1,1,broker,0.9244,0.0,30
moren,1,13,broker,0.9279,1.069,49
per,1,9,periferico,0.0,0.0,2
ignorante,1,13,broker,0.927,0.2673,53
estupido,1,6,broker,0.927,0.603,39
imagen,1,0,conector_provincial,0.8904,2.7858,36
limpiar,1,0,broker,0.9201,0.2321,24
huevo,1,16,broker,0.9325,0.0,34
mentiroso,1,4,broker,0.9306,-0.2236,36
comun,1,3,broker,0.9067,-0.2604,15
ajeno,1,5,broker,0.89,0.087,20
camara,1,3,broker,0.9238,0.9113,33
quot,1,17,broker,0.9283,1.4142,52
palacio,1,18,broker,0.9155,1.4142,38
bajar,1,6,broker,0.9291,-0.3015,34
duro,1,15,broker,0.9067,-0.7071,30
castigo,1,5,broker,0.8711,-0.5222,15
asco,1,14,broker,0.9277,-0.75,32
carro,1,10,broker,0.9238,1.6903,32
armadas,1,1,broker,0.8611,-0.8452,12
cinico,1,1,broker,0.9066,-0.4226,17
notar,1,15,broker,0.91,-0.7071,20
ocupar,1,6,broker,0.9121,0.603,32
hipocrita,1,4,broker,0.8889,1.118,24
atacar,1,4,broker,0.9118,1.7889,34
inocente,1,4,broker,0.9136,0.4472,27
gastar,1,13,broker,0.9132,1.069,22
miserable,1,11,broker,0.9203,0.7071,29
normal,1,2,broker,0.8889,-0.4311,18
manejar,1,7,conector_provincial,0.8905,3.0551,26
destruir,1,12,broker,0.9256,1.3363,33
bote,1,3,broker,0.8984,-0.2604,16
cometer,1,12,broker,0.9141,-1.069,16
aguantar,1,17,broker,0.903,0.0,19
ridiculo,1,16,broker,0.9251,0.0,29
cuando,1,0,broker,0.9133,0.2321,28
cerro,1,0,broker,0.7407,0.6577,9
secta,1,1,broker,0.6939,-0.4226,7
carga,1,10,broker,0.8333,-0.5916,6
carne,1,10,broker,0.86,0.169,10
microfono,1,14,periferico,0.4444,0.5,3
capaz,1,8,broker,0.9256,-0.4544,22
morenarco,1,4,broker,0.8927,-0.2236,17
cerebro,1,10,broker,0.876,-0.5916,11
imbecil,1,11,broker,0.8284,-0.7071,13
traicion,1,4,broker,0.898,-0.8944,21
cuello,1,4,broker,0.8889,-0.8944,15
licencia,1,7,broker,0.625,0.7638,4
jajajajajajaja,1,2,broker,0.72,-0.4311,5
mero,1,5,broker,0.9025,0.087,21
coludido,1,8,broker,0.8765,0.7951,18
imposible,1,7,broker,0.8,0.0,5
publicar,1,4,broker,0.875,0.4472,16
fiel,1,0,periferico,0.0,-0.1935,2
chisme,1,6,broker,0.8,-1.206,10
lastimar,1,7,broker,0.75,0.0,4
esconder,1,8,broker,0.8844,1.4199,21
iglesia,1,0,broker,0.907,0.6577,21
despedir,1,11,broker,0.86,-0.7071,10
parecido,1,2,broker,0.6667,-0.9054,3
sal,1,11,broker,0.6939,0.7071,7
cita,1,11,broker,0.8,-0.7071,10
arder,1,12,broker,0.8395,-0.2673,9
cortar,1,17,broker,0.875,0.0,12
oscuro,1,5,broker,0.72,-1.1315,5
abusar,1,1,broker,0.7778,-0.8452,6
senado,1,8,broker,0.8571,-1.7039,7
literalmente,1,2,broker,0.5,-0.9054,2
sinverguenza,1,5,broker,0.8163,-1.1315,7
fallido,1,17,broker,0.8757,-1.4142,13
cerveza,1,14,broker,0.8,-0.75,5
policias,1,10,broker,0.5,-1.3522,2
espalda,1,13,broker,0.84,0.2673,10
ban,1,4,broker,0.8595,-1.5652,11
paga,1,18,broker,0.72,-0.7071,5
broma,1,6,broker,0.8125,-1.206,8
patada,1,16,broker,0.75,0.9129,8
venganza,1,14,broker,0.64,-0.75,5
chapo,1,7,broker,0.8889,0.0,9
tele,1,2,periferico,0.0,0.0431,3
har,1,12,broker,0.8571,-1.069,7
pir,1,7,broker,0.5,-0.7638,2
trasero,1,1,broker,0.7778,-0.8452,6
martin,1,0,broker,0.75,-0.6191,4
reaccion,1,0,broker,0.8438,-0.6191,8
autobus,1,7,broker,0.8,0.0,5
caos,1,7,broker,0.7778,0.7638,6
lavar,1,10,broker,0.7901,0.9297,9
payaso,1,16,broker,0.8472,0.9129,12
evidente,1,3,broker,0.75,-0.8462,4
piedad,1,0,broker,0.8639,0.2321,13
desestabilizar,1,18,broker,0.75,-0.7071,4
autentico,1,0,broker,0.5,-0.6191,2
caseta,1,10,broker,0.72,0.169,5
horror,1,8,broker,0.7273,1.4199,11
chavista,1,3,broker,0.8,-0.8462,5
entiendan,1,3,periferico,0.0,-0.8462,1
pedazo,1,11,broker,0.6667,-0.7071,3
impedir,1,7,broker,0.843,-0.7638,11
perfectamente,1,3,broker,0.8,-0.8462,5
asesinado,1,2,periferico,0.4444,-0.4311,3
likes,1,10,periferico,0.0,-1.3522,1
flor,1,0,periferico,0.0,-0.1935,2
pluma,1,0,periferico,0.4444,-0.1935,3
pesadilla,1,8,broker,0.6667,0.1704,6
chiapas,1,11,broker,0.8611,-0.7071,12
boric,1,12,periferico,0.0,-0.2673,2
nacido,1,7,broker,0.6667,-0.7638,3
intimo,1,0,periferico,0.0,-0.6191,1
descaro,1,1,broker,0.72,-0.8452,5
tecamac,1,7,broker,0.6667,0.0,3
habia,1,8,broker,0.8264,0.1704,11
reclamar,1,7,broker,0.6667,-0.7638,3
sagrado,1,0,periferico,0.0,-0.1935,2
caridad,1,8,periferico,0.375,0.1704,4
misa,1,8,broker,0.56,0.1704,5
franco,1,0,broker,0.6667,-1.0447,3
apoir,1,8,broker,0.5,-1.7039,2
camisa,1,2,periferico,0.0,-0.4311,2
barbaridad,1,7,broker,0.6667,-0.7638,3
ten,1,0,broker,0.5,-0.6191,2
existencia,1,13,periferico,0.0,-1.3363,1
amarillo,1,0,periferico,0.0,-0.6191,1
calzada,1,8,broker,0.72,-0.4544,5
intervenir,1,7,periferico,0.0,-0.7638,1
emocional,1,16,periferico,0.0,-1.8257,1
sofia,1,0,periferico,0.0,-0.6191,1
mauricio,1,2,periferico,0.0,-0.9054,1
influencia,1,0,periferico,0.0,-1.0447,1
multar,1,13,periferico,0.0,-1.3363,1
grandeza,1,0,periferico,0.0,-0.6191,1
claudia,12,2,broker,0.9158,1.069,82
sheinbaum,12,2,broker,0.9001,1.069,52
mexicano,12,5,broker,0.9179,2.4736,82
narco,12,9,broker,0.9082,2.2361,66
morena,12,4,broker,0.907,2.1106,71
