posicion_id,tema_id,rank,usuario,plataforma,fecha,texto,engagement
T21_P1,21,2,Facebook::Tampico Gob,Facebook,2026-07-15T11:12:29Z,"Durante el Ciclo Escolar 2025 – 2026, por instrucciones de la 𝗣𝗿𝗲𝘀𝗶𝗱𝗲𝗻𝘁𝗮 𝗠𝘂𝗻𝗶𝗰𝗶𝗽𝗮𝗹 𝗱𝗲 𝗧𝗮𝗺𝗽𝗶𝗰𝗼, 𝗠ó𝗻𝗶𝗰𝗮 𝗭𝗮𝗰𝗶𝗹 𝗩𝗶𝗹𝗹𝗮𝗿𝗿𝗲𝗮𝗹 𝗔𝗻𝗮𝘆𝗮, llevamos el Programa Prevención de las Violencias en el Entorno Escolar de la Dirección de Prevención del Delito a 29 escuelas beneficiando a 6 mil 732 estudiantes. 

¡Muchas Gracias! a todos los planteles por abrirnos las puertas, al cuerpo directivo y docente de cada escuela así como a los m",46
T21_P1,21,3,Facebook::Tampico Gob,Facebook,2026-07-19T17:09:12Z,"Descubre de cerca la increíble diversidad de aves que habitan nuestra ciudad a través de impresionantes fotografías que te harán admirar y sorprenderte. 🦅

Conecta con la naturaleza y descubre por qué proteger nuestra fauna y los espacios naturales es fundamental para que estas especies sigan formando parte del paisaje.
 
Un reconocimiento  para las y los fotógrafos que hicieron posible esta exposición, compartiendo ",30
T21_P1,21,4,YouTube::@ssoyluz20,YouTube,2026-07-18T00:46:06Z,"Pobre niña y pobre madre que recién había empezado vacaciones. Lo que no puedo entender porque los meten a escuelas militarizadas y desafortunadamente se enteran que no es un buen lugar y que no tienen las medidas de seguridad y peor aún que haciendo ejercicios extremos no tengan servicio médico, las fechas cuando más accidentes ocurren a los escolares en  en fechas de vacaciones.",2
T22_P1,22,1,YouTube::@LetyCharls,YouTube,2026-07-17T22:37:59Z,"que corta memoria en la sociedad,  hace 1 o 2 años en la ciudad de México  hubo 2 casos similares en 2 escuelas de ese tipo, y se hablo y hubo polémica sobre la regulación de esos lugares, se hablo de sus procedimientos, se habló de gente incapacitada en la educación a cargo de estas escuelas .....y que pasa después?  que hacen la autoridades a nivel estatal y federal? nada ......y siguen este tipo de escuelas operan",33
T22_P1,22,2,YouTube::@eduardoE5252,YouTube,2026-07-18T17:13:43Z,"Pobre señora, ojala se llegue hasta las ultimas consecuencias contra esos miserables cobardes, deben terminar en  la carcel por el resto de su vida, con los y las menores de edad mucho menos con niños pequeños se deben de meter, a falta de aplicarles el mismo delito o crimen que cometieron, deben pasar el resto de su vida en la carcel, tambien a los padres irresponsables que por sus descuidos les cuesta la vida a peq",0
T23_P1,23,1,Facebook::Mónica Villarreal,Facebook,2026-07-15T18:13:08Z,Inauguración de la  Exposición The Bodies desde el Espacio Cultural Metropolitano.,596
T23_P1,23,2,Facebook::Mónica Villarreal,Facebook,2026-07-15T21:17:58Z,"Hoy inauguramos la exposición “Bodies”, una de las muestras de anatomía humana más impactantes del mundo, que ha recorrido más de 40 países y recibido a más de 30 millones de visitantes. Nos consolidamos como un destino que apuesta por la cultura, el conocimiento y el turismo.

Pero esta experiencia va más allá de la exposición. A través del pabellón “Tampico te Cuida”, la Dirección de Salud y el Distrito de Salud pa",392
T23_P1,23,3,Facebook::Mónica Villarreal,Facebook,2026-07-16T10:14:49Z,"Ya contamos con la segunda Unidad de Cuidados TAMUL La Paz, un espacio que representa el compromiso de un gobierno que escucha, atiende y pone a las personas en el centro de sus acciones.

Aquí podrán acceder a comidas nutritivas a un costo de $20 pesos por platillo, servicio de lavandería a $10 pesos por carga de ropa equivalente a 10 kilos, servicio de agua purificada a sólo $15 pesos por botellón, talleres para el",369
T23_P1,23,4,Facebook::Mónica Villarreal,Facebook,2026-07-15T14:36:37Z,"Esta mañana me reuní con las y los afiliados de la CMIC Tamaulipas para compartir los avances que estamos logrando en Tampico.

Hoy contamos con una inversión de 783 millones de pesos en obra pública, resultado de la suma de recursos municipales y del Gobierno del Estado.

Agradezco a la CMIC por la entrega de un cheque al DIF Tampico, que fortalecerá su labor social, y otro al Municipio para la elaboración de proyec",334
T24_P1,24,1,Instagram::tampico.noticias,Instagram,2026-07-19T17:08:00Z,"Mamá de Dafne Quintos exige justicia por el fallecimiento de su hija dentro de la Academia Militarizada de Marina Doenitz en Ciudad Madero (Tampico, Tamaulipas). Presuntos responsables: director Jorge Luis Ponce y la sargento Estrella Mora. #tampico #ciudadmadero #chisme",105
T24_P1,24,2,YouTube::@VeronicaRodriguezcervant-l6g2l,YouTube,2026-07-17T22:54:13Z,"Qué importa en qué ciudades este esa mendiga academia militarizada qué más da lugar todas esas academias militarizadas torturan a los adolescentes, no es la primera vez que sucede hace poco escuché también que dentro de la academia militarizada que no sé de dónde mataron a un adolescente peso ya es muy frecuente por favor ese tipo ese tipo de academias hay bullying malvados que torturan a sus estudiantes se los traen",11
T24_P1,24,3,YouTube::@GrandRNomada,YouTube,2026-07-18T08:40:57Z,"En varias páginas de facebook en la zona sur de Tamaulipas están empezando a salir videos de los presuntos abusos que se cometían en dicha academia, desde novatadas, hasta castigos implementados por la esposa del director, una según teniente que se llama Estrellita, incluso varios ex alumnos están dispuestos a declarar todo lo que se vivía dentro de dicha academia, ojalá y las autoridades castiguen a los culpables y ",6
T24_P1,24,4,YouTube::@latuna8395,YouTube,2026-07-19T02:07:24Z,"No sé porque pero yo le creo al director. Lamentablemente las caídas en baños son el pan del día a a día por eso hay que tener mucho cuidado. Siento que la academia hizo lo correcto, aparte que querían? En una academia militarizada no los tratan con flores ....eso es bien sabido.",2
T25_P1,25,1,YouTube::@lizzieguez,YouTube,2026-07-19T11:55:38Z,"Ya neta, padres  que tienen las posibilidades de enviar a sus hijos a lugares así, no anden mandando a sus hijos solos a ningún lugar, menos donde ellos se quedan ahí, osea ya neta, a veces si no tienen tiempo para estar con ellos, mantenganlos en casa, o ponganlos a hacer algún deporte y que vayan a entrenar pero que tambien vayan los hermanos o algunos primos o primas de edades similares si ustedes no pueden ir, os",11
T25_P1,25,2,YouTube::@laylatov3941,YouTube,2026-07-18T17:45:03Z,"cada vez que es tiempo de vacaciones de verano simpre hay decesos se acuerdan de la chica que desaparecio en el ajusco?<a href=""UCkszU2WH9gy1mb0dV-11UJg/7cIfY5niDOmSkNAP08CA6A4""></a>  y el niño que se lo comieron los cocodrilos?<a href=""UCkszU2WH9gy1mb0dV-11UJg/LsMfY8P6G-yckNAPjoWA8AI""></a>y ahora este 2026 esta Dafne el deceso en un curso de verano..<a href=""UCkszU2WH9gy1mb0dV-11UJg/YvgfY-LIBpjChgHKyYCQBg""></a> ya n",6
T25_P1,25,3,YouTube::@SoledadPeralts,YouTube,2026-07-19T06:01:17Z,"Yo por eso prefiero que mis hijos esten en casa todas la vacaciones en mi casa y nada de que en cursos lejos de mí , si cuando estan en la esc. Solo estoy pensando en la hora de salida por que ya los kiero en casa 😢",2
T25_P1,25,4,YouTube::@crescenciajarquinelorza4271,YouTube,2026-07-19T22:28:17Z,Ay madre qué tanto te estorbaba tu hija en tu casa que no la querías ni ver puro la querías ver en una escuela puro la querías ver fuera de tu casa las vacaciones de los niños es para disfrutarlos en casa ya que todo el daño escolar los disfrutan los maestros los compañeros por qué hay padres que no disfrutan a sus hijos en sus casas para eso son sus vacaciones para que estén en su casa con sus padres con sus hermano,0
