palabra,tema_id,sub_id,rol,participation,z_within_degree,grado_total
fuente,7,2,broker,0.7,-0.3162,10
atencion,7,1,broker,0.8672,0.4472,25
cancha,7,1,periferico,0.2778,-0.4472,6
col,7,1,periferico,0.2778,-0.4472,6
energetico,7,3,broker,0.56,-0.06,5
natural,7,3,broker,0.7041,2.0992,14
electricidad,7,3,periferico,0.449,1.0196,7
practicamente,7,4,periferico,0.0,-0.7071,2
necesidad,7,3,broker,0.72,-0.5998,5
superior,7,0,periferico,0.32,0.3536,5
hidalgo,7,4,broker,0.7107,0.7071,11
consulta,7,4,broker,0.56,0.0,5
nieto,7,4,broker,0.56,0.0,5
soberania,7,3,periferico,0.0,0.4798,4
franquicia,7,2,periferico,0.3457,1.5811,9
diario,7,5,broker,0.7755,-0.5,7
recuperar,7,1,broker,0.7467,0.4472,15
consumir,7,3,periferico,0.0,-0.06,3
diciembre,7,4,broker,0.625,-1.4142,4
gira,7,0,broker,0.6111,-0.7071,6
cuantos,7,2,broker,0.64,-1.5811,5
bajar,7,5,broker,0.6939,0.75,7
caminar,7,5,broker,0.8,-1.75,5
laboral,7,2,broker,0.56,-0.9487,5
alla,7,5,broker,0.6939,0.75,7
aplicacion,7,5,periferico,0.375,0.75,4
extorsion,7,3,broker,0.7755,-0.5998,7
diferencia,7,6,broker,0.5,0.7071,2
cruzar,7,4,broker,0.6111,0.0,6
abierto,7,6,periferico,0.4444,-1.4142,3
traer,7,2,periferico,0.0,0.9487,6
presumir,7,1,broker,0.6111,-2.2361,6
relacion,7,3,broker,0.5,-1.1395,2
preguntar,7,6,broker,0.625,0.7071,4
circular,7,4,periferico,0.4444,-0.7071,3
activo,7,3,periferico,0.0,-1.1395,1
distancia,7,0,periferico,0.0,-1.7678,2
monica,0,0,broker,0.9201,1.1832,48
villarreal,0,0,broker,0.9481,1.1832,76
tampico,0,-1,broker,0.9784,0.0,187
seguir,0,3,broker,0.8924,1.4142,58
municipal,0,0,broker,0.8784,-0.8452,39
tampicotecuida,0,1,broker,0.8644,-0.0308,30
centro,0,4,broker,0.8944,1.0,33
alcaldesa,0,0,broker,0.8318,-0.169,23
impulsar,0,3,broker,0.8619,0.3536,37
oportunidad,0,3,broker,0.8426,0.3536,34
excelente,0,1,broker,0.8086,1.1716,29
gracias,0,1,broker,0.7911,1.5724,30
equipo,0,1,broker,0.7778,0.7708,24
esperar,0,4,broker,0.8395,1.0,27
deporte,0,2,broker,0.7751,1.6738,26
historico,0,4,broker,0.816,-1.0,25
felicidad,0,1,broker,0.7474,-0.0308,17
salud,0,1,broker,0.8099,-0.0308,22
evento,0,2,broker,0.8432,0.6617,26
generar,0,3,broker,0.8384,0.3536,25
nino,0,2,broker,0.8244,0.6617,30
turismo,0,2,broker,0.8343,0.6617,26
deportivo,0,2,broker,0.7904,1.6738,25
felicidades,0,1,broker,0.7302,0.7708,21
entrada,0,4,broker,0.7692,1.0,13
gratuito,0,5,broker,0.7934,-0.2673,11
conductor,0,4,broker,0.56,-1.0,5
festival,0,2,broker,0.6944,0.1557,12
minibasquet,0,2,broker,0.6562,-0.8563,8
pilar,0,1,broker,0.716,-1.2333,9
fiesta,0,-1,broker,0.7188,0.0,8
ruiz,0,5,broker,0.76,-1.6036,10
deportiva,0,0,broker,0.7422,1.1832,16
favor,0,1,broker,0.7197,0.37,17
clase,0,5,broker,0.8056,1.069,12
regreso,0,5,broker,0.6914,1.069,9
rehabilitacion,0,0,broker,0.75,-0.169,12
mil,0,3,broker,0.76,-1.7678,10
margarita,0,4,periferico,0.48,-1.0,5
precio,0,5,broker,0.76,-0.2673,10
correcto,0,2,broker,0.7273,-0.3503,11
organizacion,0,2,broker,0.6281,0.1557,11
duda,0,1,broker,0.7109,-0.0308,16
gracia,0,1,broker,0.6806,-0.4316,12
derrama,0,2,broker,0.6667,-0.8563,9
emprendedor,0,3,broker,0.7347,-0.7071,7
fomentar,0,2,broker,0.7778,-1.3624,12
transformacion,0,4,broker,0.7188,-1.0,8
renovar,0,0,periferico,0.375,-1.5213,4
viva,0,1,broker,0.5185,-0.4316,9
auto,0,4,broker,0.6942,1.0,11
modernizacion,0,0,broker,0.5,-0.8452,6
ninez,0,2,broker,0.5714,-0.8563,7
vivar,0,1,broker,0.6667,-2.4357,3
restaurante,0,2,broker,0.6875,-1.3624,8
cumplir,13,1,broker,0.75,0.2828,16
programa,13,0,broker,0.8951,1.5878,36
economia,13,0,broker,0.6406,1.5878,16
local,13,0,broker,0.8283,2.2744,33
continuar,13,3,broker,0.8657,1.5556,38
entrega,13,0,broker,0.7467,0.5579,15
manana,13,3,broker,0.8086,0.2828,18
martes,13,3,broker,0.6875,0.2828,8
concreto,13,1,periferico,0.2188,0.9192,8
pavimentacion,13,1,periferico,0.48,0.9192,10
hidraulico,13,1,broker,0.562,0.9192,11
puerta,13,1,broker,0.6281,0.2828,11
ecosistema,13,5,broker,0.7901,1.0,9
manglar,13,5,broker,0.625,0.0,4
politica,13,6,broker,0.7929,1.5076,13
favorecer,13,0,broker,0.75,-1.1587,4
distintivo,13,0,periferico,0.2778,0.2146,6
ciudadano,13,4,broker,0.84,1.3339,20
medio,13,4,broker,0.7978,1.3339,19
expresar,13,3,broker,0.72,0.2828,10
concanaco,13,0,periferico,0.0,-0.1287,4
servytur,13,0,periferico,0.0,-0.4721,3
noche,13,3,broker,0.6667,-1.6263,3
avance,13,2,broker,0.7733,0.9703,15
confirmar,13,3,broker,0.6122,0.2828,7
avenida,13,1,broker,0.7733,0.2828,15
paseo,13,1,periferico,0.4444,-2.2627,3
capacidad,13,6,broker,0.8639,0.603,13
liderazgo,13,0,broker,0.56,-0.4721,5
abrir,13,4,broker,0.8438,0.4851,24
tercero,13,0,broker,0.7778,-0.8154,6
empresarial,13,0,periferico,0.449,0.2146,7
hidrosanitaria,13,1,periferico,0.0,-0.3536,5
cuyo,13,4,broker,0.6939,-0.3638,7
poblacion,13,6,broker,0.8395,0.603,18
competitividad,13,0,broker,0.6111,-0.4721,6
colegio,13,4,broker,0.7755,-1.2127,7
crear,13,5,broker,0.7,2.0,10
provocar,13,4,broker,0.7654,-0.3638,9
propuesta,13,5,broker,0.5,-1.0,2
quitar,13,2,broker,0.56,-0.0647,5
papel,13,2,broker,0.7222,-0.5822,6
clasico,13,2,broker,0.72,-0.5822,5
personaje,13,2,conector_provincial,0.4463,2.5227,11
determinacion,13,3,periferico,0.2778,0.9192,6
papa,13,3,broker,0.56,-0.3536,5
tecnologico,13,7,broker,0.72,-1.0,5
consumo,13,0,broker,0.5,-0.1287,6
productivo,13,0,periferico,0.4444,-0.8154,3
inauguracion,13,1,broker,0.7438,-0.9899,11
posibilidad,13,2,broker,0.75,-1.0996,4
ingenieria,13,7,broker,0.7347,1.0,7
superar,13,2,broker,0.56,-0.0647,5
anuncio,13,5,broker,0.5,-1.0,2
garza,13,6,broker,0.5,-0.3015,2
estudiante,13,7,broker,0.7347,1.0,7
advertir,13,5,broker,0.64,0.0,5
solucion,13,0,periferico,0.0,-0.8154,2
autonoma,13,7,periferico,0.4444,-1.0,3
esperado,13,2,periferico,0.375,-0.0647,4
desaparicion,13,2,broker,0.5,0.4528,6
batalla,13,2,broker,0.625,-0.5822,4
dirigente,13,2,broker,0.6667,-1.0996,3
fuero,13,2,periferico,0.2778,0.9703,6
noreste,13,5,broker,0.6111,1.0,6
telefono,13,5,broker,0.625,-1.0,4
prosperidad,13,0,periferico,0.0,-1.1587,1
materia,13,6,periferico,0.0,-1.206,1
resto,13,2,periferico,0.32,0.4528,5
gana,13,2,periferico,0.2778,0.9703,6
panista,13,2,broker,0.7222,-0.5822,6
mecanismo,13,5,broker,0.5,0.0,4
durar,13,2,periferico,0.0,-1.6171,1
prensa,13,4,periferico,0.4444,-1.2127,3
financiero,13,6,periferico,0.0,-1.206,1
departamento,13,5,periferico,0.0,-1.0,1
potencial,13,3,periferico,0.0,-1.6263,1
mes,8,7,broker,0.8994,0.0,26
sur,8,9,broker,0.8876,1.118,39
macay,8,7,periferico,0.375,0.0,4
mariela,8,7,broker,0.6667,0.0,6
aumentar,8,3,broker,0.8469,0.0,14
empresario,8,3,broker,0.8519,0.0,18
educacion,8,0,broker,0.8163,1.8842,21
escolar,8,0,periferico,0.375,0.9012,8
comerciante,8,4,broker,0.8099,0.5,11
venta,8,4,broker,0.8443,0.5,17
mantener,8,3,broker,0.9022,0.0,30
informar,8,5,broker,0.9023,1.4709,32
indicar,8,0,broker,0.8144,1.3927,19
detectar,8,0,broker,0.56,-0.5735,5
periodo,8,1,broker,0.839,1.5076,21
alcanzar,8,6,broker,0.84,1.5492,20
vacacional,8,1,broker,0.78,0.1508,10
gonzalez,8,2,broker,0.8469,0.4472,14
visitante,8,1,broker,0.8272,1.5076,18
ciclo,8,0,broker,0.642,0.4096,9
establecer,8,0,broker,0.7959,0.4096,14
reportar,8,9,broker,0.7654,0.0,9
oferta,8,3,broker,0.78,0.0,10
vender,8,4,broker,0.88,0.5,15
convenir,8,5,broker,0.625,-0.5883,4
manifestar,8,5,broker,0.642,1.4709,9
club,8,6,broker,0.75,0.7746,12
numero,8,6,broker,0.8472,0.0,12
normal,8,0,broker,0.6122,-0.0819,7
interes,8,5,broker,0.7812,-0.5883,8
regional,8,2,broker,0.8889,-2.2361,12
carlos,8,2,broker,0.8056,0.4472,12
sitio,8,0,broker,0.76,-0.0819,10
eduardo,8,9,broker,0.6667,-1.118,3
garantizar,8,0,broker,0.6667,-0.5735,6
temporada,8,6,broker,0.8264,0.0,11
litro,8,4,broker,0.8595,-2.0,11
resolver,8,8,broker,0.8264,0.0,11
reciente,8,6,broker,0.72,-1.5492,5
contratacion,8,7,broker,0.56,0.0,5
turista,8,1,broker,0.5,0.1508,6
fresco,8,4,broker,0.6939,0.5,7
alcalde,8,1,broker,0.8265,0.1508,14
comparacion,8,1,broker,0.72,-1.206,5
planta,8,10,broker,0.8163,0.7071,7
agregar,8,0,broker,0.625,-1.065,4
companero,8,5,broker,0.6667,0.0981,6
paquete,8,2,periferico,0.32,0.4472,5
ramirez,8,2,broker,0.7407,0.4472,9
alcance,8,2,broker,0.6875,0.4472,8
impactar,8,9,broker,0.8,1.118,10
establecimiento,8,8,broker,0.75,-1.2247,8
administracion,8,8,broker,0.8267,1.2247,15
actual,8,6,broker,0.7347,-0.7746,7
listo,8,10,broker,0.75,0.7071,4
blanco,8,8,broker,0.6111,1.2247,6
acordar,8,5,periferico,0.0,-1.2748,1
lesionado,8,5,broker,0.7778,-0.5883,6
cifra,8,1,broker,0.8194,0.1508,12
motocicleta,8,8,broker,0.625,0.0,4
visitar,8,1,periferico,0.4444,-1.206,3
profundo,8,1,broker,0.625,-1.206,4
supervisar,8,0,periferico,0.0,-1.5565,1
alternativa,8,0,broker,0.625,-1.065,4
gestion,8,9,periferico,0.0,-1.118,1
vehicular,8,8,periferico,0.0,-1.2247,1
facilitar,8,10,periferico,0.0,-1.4142,1
anaya,11,0,broker,0.8372,2.2744,43
encabezar,11,0,broker,0.7467,-0.1287,15
red,11,0,broker,0.7438,0.9012,21
completo,11,3,broker,0.6875,-1.2247,8
nota,11,3,broker,0.716,0.8165,9
link,11,1,periferico,0.449,1.2247,7
invitamos,11,3,periferico,0.4898,0.8165,7
leer,11,3,broker,0.7644,0.8165,15
dando,11,1,broker,0.5,-1.2247,6
click,11,1,periferico,0.4444,0.0,6
web,11,1,periferico,0.0,1.2247,5
miramar,11,2,periferico,0.4938,0.4082,9
playa,11,2,periferico,0.4688,-0.4082,8
somoslared,11,1,periferico,0.32,0.0,5
estamosentodaspart,11,1,periferico,0.375,-1.2247,4
reunion,11,0,broker,0.5417,0.2146,12
destino,11,2,broker,0.6122,1.2247,14
turistico,11,2,broker,0.795,1.2247,20
verano,11,2,broker,0.8223,0.4082,22
artificial,11,4,broker,0.5714,1.0932,7
inteligencia,11,4,periferico,0.4444,1.0932,6
desarrollar,11,4,broker,0.66,0.3123,10
curso,11,0,broker,0.6122,-0.8154,7
dif,11,0,periferico,0.4167,0.9012,12
percepcion,11,5,periferico,0.4444,-1.6036,3
reto,11,5,periferico,0.32,1.069,5
mesa,11,0,periferico,0.4463,0.5579,11
tar,11,3,broker,0.6111,-1.2247,6
vacacion,11,2,periferico,0.2778,-0.4082,6
acercar,11,0,periferico,0.2449,-0.1287,7
alianza,11,2,broker,0.76,-2.0412,10
proposito,11,0,periferico,0.1653,1.2445,11
consolidar,11,2,broker,0.5312,-0.4082,8
realidad,11,4,broker,0.642,1.0932,9
mando,11,5,periferico,0.4444,1.069,6
llegada,11,5,periferico,0.48,-0.2673,5
cuidado,11,0,broker,0.6122,-0.8154,7
delegado,11,5,periferico,0.0,-0.2673,3
titular,11,0,broker,0.5833,0.2146,12
transitar,11,4,periferico,0.48,-0.4685,5
capital,11,6,broker,0.6875,1.8257,8
informe,11,0,periferico,0.0,-1.502,2
inclusion,11,0,periferico,0.375,-1.1587,4
coordinar,11,0,periferico,0.2449,-0.1287,7
conocido,11,6,periferico,0.4444,0.0,3
recientemente,11,6,periferico,0.4444,0.0,3
integrar,11,4,periferico,0.4444,1.0932,6
ayuntamiento,11,6,broker,0.6667,-0.9129,6
mujeres,11,0,periferico,0.0,-0.1287,6
independiente,11,4,periferico,0.4444,-0.4685,3
prioritario,11,0,periferico,0.4444,-1.502,3
reencarpetado,11,4,periferico,0.0,-1.2494,1
comentar,11,6,broker,0.5,-0.9129,2
lejos,11,4,periferico,0.0,-1.2494,1
romper,11,4,periferico,0.0,-1.2494,1
esfuerzo,6,2,broker,0.7982,1.8204,21
orgullo,6,2,broker,0.8469,-0.4201,14
derechos,6,5,periferico,0.4444,-0.5,3
humanos,6,5,periferico,0.0,-0.5,2
carretera,6,1,broker,0.831,0.3638,19
estrategia,6,1,broker,0.8595,1.2127,22
representar,6,6,broker,0.8854,0.0,24
formar,6,6,broker,0.8643,0.0,19
dedicacion,6,2,broker,0.75,0.7001,12
construccion,6,4,broker,0.8178,-0.3015,15
instalacion,6,4,broker,0.7682,0.603,17
acceso,6,1,broker,0.5625,0.3638,8
cierre,6,1,broker,0.7574,0.3638,13
acuerdo,6,1,broker,0.8704,0.3638,25
frontera,6,6,broker,0.84,0.0,10
beisbol,6,0,broker,0.6944,0.7627,12
campeon,6,0,broker,0.7,-0.208,10
produccion,6,3,broker,0.7778,-0.127,12
enfrentar,6,3,broker,0.7934,-0.127,11
violencia,6,5,broker,0.7929,2.0,13
otorgar,6,4,periferico,0.0,0.603,4
resultado,6,-1,broker,0.8533,0.0,15
tampiqueno,6,-1,broker,0.7188,0.0,8
amigo,6,2,broker,0.7778,-0.9802,6
deportista,6,2,broker,0.64,0.7001,10
costo,6,3,broker,0.5312,1.651,8
pequeno,6,0,broker,0.7197,1.7334,17
torre,6,4,periferico,0.449,1.5076,7
reconocer,6,-1,broker,0.7959,1.4142,14
conquistar,6,0,broker,0.6939,-0.208,7
coordinador,6,-1,broker,0.8395,-1.4142,9
encuesta,6,1,broker,0.7778,-2.1828,6
puebla,6,0,broker,0.6667,-0.208,6
productor,6,3,broker,0.716,0.762,9
reforzar,6,1,periferico,0.32,-0.4851,5
reduccion,6,3,broker,0.6939,-0.127,7
serie,6,0,broker,0.58,1.2481,10
panorama,6,3,broker,0.7407,-0.127,9
detras,6,2,broker,0.6875,-0.4201,8
especialmente,6,5,broker,0.5,-0.5,4
integrante,6,5,broker,0.7778,-0.5,6
america,6,0,broker,0.5926,0.7627,9
juego,6,0,periferico,0.32,0.2774,5
yucatan,6,0,periferico,0.0,1.2481,6
voz,6,0,broker,0.7222,-0.6934,6
querido,6,0,broker,0.6667,-1.1787,3
medalla,6,2,broker,0.5,0.14,6
hectarea,6,2,broker,0.5,-1.5403,2
pagado,6,3,broker,0.5,-1.905,2
marino,6,4,periferico,0.0,-1.206,2
campeche,6,0,periferico,0.0,-1.6641,1
proponer,6,0,broker,0.625,-1.1787,4
licencia,6,4,periferico,0.4444,-1.206,3
dominar,6,0,periferico,0.0,-0.6934,2
claudia,14,0,broker,0.8639,0.9074,39
gobierno,14,0,conector_provincial,0.9173,2.9401,75
cargo,14,0,broker,0.6797,0.9074,16
social,14,2,broker,0.8366,1.7821,31
ambiental,14,2,broker,0.7543,0.7338,17
convencional,14,1,broker,0.5207,0.7752,13
gas,14,1,broker,0.5778,1.3082,15
explicar,14,2,broker,0.8163,0.7338,21
existir,14,3,broker,0.8352,0.0,25
grupo,14,3,broker,0.7917,0.0,12
cambio,14,0,periferico,0.2778,0.0363,6
historia,14,4,broker,0.8027,1.2147,21
conferencia,14,1,periferico,0.48,-1.8896,5
laredo,14,5,broker,0.64,0.8944,5
texas,14,5,broker,0.5,-0.4472,2
negocio,14,3,broker,0.7578,0.7746,16
sacar,14,3,broker,0.6944,1.5492,12
baja,14,5,broker,0.72,0.8944,5
california,14,5,broker,0.64,0.8944,5
cuenca,14,1,broker,0.6704,1.3082,19
marco,14,0,broker,0.7347,-0.5445,7
perfecto,14,0,broker,0.56,-0.5445,5
fracking,14,1,periferico,0.4298,0.7752,11
impacto,14,2,broker,0.7101,1.2579,13
firme,14,0,periferico,0.2449,0.3267,7
pasion,14,4,broker,0.5,0.4417,6
avila,14,0,broker,0.5312,0.0363,8
codigo,14,0,broker,0.5124,0.6171,11
distinto,14,6,broker,0.7644,0.0,15
comite,14,1,periferico,0.42,0.2423,10
salon,14,4,periferico,0.0,0.4417,4
bastar,14,0,broker,0.5,-1.1252,2
revelar,14,2,periferico,0.4444,-0.8386,3
analisis,14,1,broker,0.6528,-0.2907,12
gobernadores,14,4,periferico,0.4444,0.4417,6
descartar,14,1,broker,0.5,-1.3566,6
administrar,14,0,broker,0.6667,-1.1252,3
recomendacion,14,1,broker,0.6528,-0.2907,12
extraccion,14,1,periferico,0.2188,0.2423,8
expo,14,4,periferico,0.0,0.4417,4
cientifico,14,1,broker,0.6173,-0.8237,9
colaboracion,14,6,broker,0.625,0.0,4
judicial,14,6,broker,0.7812,0.0,8
motor,14,2,periferico,0.375,-0.3145,4
estadounidense,14,0,periferico,0.375,-0.5445,4
unam,14,2,broker,0.6562,-0.3145,8
importancia,14,3,broker,0.72,-1.5492,5
crecer,14,6,broker,0.7778,0.0,6
medir,14,2,broker,0.6667,-1.3628,3
real,14,2,broker,0.5,-0.8386,4
postura,14,3,broker,0.7222,-0.7746,6
integrado,14,2,broker,0.625,-0.8386,4
plantear,14,6,broker,0.625,-1.7321,4
reforma,14,0,periferico,0.0,0.3267,6
eleccion,14,0,periferico,0.0,-0.5445,3
corte,14,0,periferico,0.0,-0.8348,2
gabriel,14,6,periferico,0.48,1.7321,5
impuesto,14,0,broker,0.64,-0.8348,5
positivo,14,5,broker,0.5,-0.4472,2
regalar,14,4,broker,0.5,-1.8773,2
lider,14,5,periferico,0.0,-1.7889,1
promesa,14,4,periferico,0.0,-1.1043,2
caso,25,0,broker,0.9552,1.5076,87
escuela,25,0,broker,0.9162,1.5076,43
proceso,25,2,broker,0.9126,1.206,47
presunto,25,8,broker,0.8779,1.4142,27
publico,25,3,broker,0.8935,1.5275,41
jorge,25,1,broker,0.8272,0.6299,18
luis,25,1,broker,0.8471,1.1339,22
hora,25,6,broker,0.8648,1.0,28
vincular,25,2,broker,0.7917,0.3015,12
menor,25,6,broker,0.8798,1.0,21
director,25,1,broker,0.8471,0.6299,22
ministerio,25,3,broker,0.7222,0.7638,12
plantel,25,0,broker,0.8658,-0.3015,23
campamento,25,0,broker,0.8696,0.3015,23
derecho,25,4,broker,0.8678,0.1054,22
potosi,25,1,broker,0.75,-1.3859,4
detenido,25,3,broker,0.835,0.7638,20
nombre,25,4,broker,0.8507,2.319,23
control,25,2,broker,0.8418,1.206,28
chucho,25,5,periferico,0.4444,0.0,3
nader,25,5,periferico,0.375,0.866,4
ponce,25,1,broker,0.7574,0.6299,13
muerto,25,0,broker,0.7778,-1.5076,6
entender,25,7,broker,0.8194,0.5883,12
llamado,25,3,broker,0.7778,-1.5275,6
penal,25,2,broker,0.7901,-0.603,9
implicado,25,5,broker,0.8395,-0.866,9
homicidio,25,0,broker,0.7929,-0.3015,13
estrellita,25,1,broker,0.86,0.126,20
irregularidad,25,8,broker,0.8,-0.7071,5
acusado,25,0,broker,0.6122,-0.3015,7
esposa,25,5,broker,0.7911,1.7321,15
mencionar,25,3,broker,0.7769,-0.7638,11
guerrero,25,9,broker,0.8148,1.0,9
fisico,25,7,broker,0.8089,1.5689,15
concluir,25,4,broker,0.84,-0.6325,10
juez,25,2,broker,0.8284,-0.603,13
camara,25,6,broker,0.8125,-1.0,8
fallecimiento,25,0,broker,0.56,-0.9045,5
castigo,25,7,broker,0.8047,-0.3922,13
declaracion,25,3,broker,0.82,-0.7638,10
exalumno,25,8,broker,0.6173,-0.7071,9
dolor,25,6,broker,0.75,-1.0,8
maltrato,25,7,broker,0.75,-0.3922,8
declarar,25,3,broker,0.8047,0.0,13
testimonio,25,1,broker,0.8267,0.126,15
uniforme,25,9,broker,0.625,1.0,4
recinto,25,2,broker,0.7222,-1.5076,6
prohibir,25,9,broker,0.5,-1.0,2
pareja,25,5,broker,0.6667,-0.866,3
jefe,25,4,broker,0.7901,0.1054,9
muchisimos,25,4,periferico,0.4444,-0.6325,3
exgobernador,25,9,broker,0.7778,-1.0,6
hambre,25,5,periferico,0.0,-0.866,1
hogar,25,4,broker,0.72,-0.6325,5
foto,25,4,periferico,0.4444,-0.6325,3
erasmo,25,1,periferico,0.0,-1.8898,1
ejercicio,25,7,periferico,0.0,-1.3728,1
americo,1,2,broker,0.9355,0.866,55
gobernador,1,2,broker,0.9206,0.866,46
dafne,1,0,broker,0.9509,1.3333,80
justicia,1,0,broker,0.9369,0.8333,56
investigacion,1,0,broker,0.9132,0.3333,48
zapata,1,0,broker,0.8933,0.8333,30
familia,1,1,broker,0.9351,1.3405,75
exigir,1,0,broker,0.8617,0.3333,21
abuela,1,0,broker,0.7778,-0.6667,12
pedir,1,7,broker,0.8611,1.4142,24
ofrecer,1,1,broker,0.8885,-1.7103,23
asegurar,1,-1,broker,0.8617,0.0,21
ley,1,5,broker,0.8807,1.8257,27
madre,1,3,broker,0.8574,2.317,32
alejandra,1,3,broker,0.625,1.4201,12
reconocimiento,1,1,broker,0.6756,0.8321,15
apoyo,1,4,broker,0.8843,1.1043,22
mama,1,3,broker,0.8281,0.5232,16
mandatario,1,2,broker,0.8099,-2.1651,11
aplicar,1,5,broker,0.8469,0.0,14
recibir,1,1,broker,0.8595,0.8321,31
sostener,1,-1,broker,0.8571,0.0,21
adriana,1,1,periferico,0.2449,-0.1849,7
luz,1,1,broker,0.7336,0.8321,17
republica,1,7,broker,0.8438,0.0,16
respuesta,1,8,broker,0.855,1.4142,20
peso,1,5,broker,0.8395,0.0,9
fallecer,1,0,broker,0.6281,-0.1667,11
laura,1,6,broker,0.6562,0.0,8
martinez,1,6,broker,0.8235,0.0,17
confianza,1,8,broker,0.8,0.0,15
pertenecer,1,8,broker,0.8163,-1.4142,14
perder,1,7,broker,0.8469,0.0,14
voto,1,8,broker,0.8516,0.0,16
sensibilidad,1,1,periferico,0.0,-0.1849,6
juana,1,6,broker,0.8,0.0,10
premio,1,1,periferico,0.1975,0.8321,9
tamaulipeco,1,2,broker,0.7456,0.866,13
esclarecer,1,3,broker,0.6939,-0.3737,7
genero,1,5,broker,0.72,-0.9129,5
merecido,1,1,periferico,0.2778,-0.6934,6
pesca,1,4,broker,0.7769,-1.2147,11
nieta,1,3,broker,0.7811,0.5232,13
pescador,1,4,broker,0.5312,1.8773,8
veda,1,4,periferico,0.4444,-0.4417,3
sorgo,1,2,periferico,0.2778,-0.1443,6
marcha,1,2,broker,0.6173,-0.1443,9
ingreso,1,2,broker,0.6777,-0.1443,11
felicitar,1,1,periferico,0.0,-1.7103,3
tonantzin,1,1,periferico,0.0,-0.1849,6
impune,1,3,broker,0.7222,-0.3737,6
respaldar,1,3,broker,0.6875,-0.8222,8
obtener,1,3,broker,0.82,-0.3737,10
tragedia,1,3,broker,0.625,-0.8222,4
pendiente,1,3,broker,0.6667,0.0747,6
beneficiario,1,4,broker,0.5,-0.4417,4
localmartes,1,0,periferico,0.0,-2.1667,1
resolucion,1,0,periferico,0.32,-0.6667,5
amor,1,3,broker,0.7222,-0.8222,6
pleno,1,4,broker,0.76,-0.4417,10
zaragoza,1,5,broker,0.8,-0.9129,5
despensa,1,4,broker,0.6111,-0.4417,6
eliminar,1,3,broker,0.75,-1.2706,4
busca,1,7,broker,0.5,-1.4142,2
militarizado,12,0,broker,0.8896,0.0,25
modelo,12,0,broker,0.7361,0.0,12
nacional,12,1,broker,0.9434,2.0207,74
unidos,12,1,broker,0.7963,0.866,18
sumar,12,2,broker,0.8061,0.8321,14
comercio,12,1,broker,0.6875,-0.2887,8
arbol,12,2,broker,0.8047,0.8321,13
formacion,12,0,broker,0.68,0.0,10
sep,12,0,broker,0.642,0.0,9
sembrar,12,2,periferico,0.2778,0.8321,6
verde,12,2,broker,0.6562,0.2774,8
cualquiera,12,3,broker,0.8242,2.1766,23
mexicanos,12,1,broker,0.6939,-0.2887,7
operacion,12,4,broker,0.7551,1.066,14
dependencia,12,3,broker,0.7222,0.2561,12
comandante,12,1,broker,0.6667,-1.4434,3
andres,12,1,periferico,0.32,0.2887,5
hombre,12,1,broker,0.56,-0.2887,5
asimismo,12,4,broker,0.716,-0.2132,9
educativo,12,0,broker,0.68,0.0,10
carga,12,4,broker,0.562,1.7056,11
supervision,12,0,broker,0.6777,0.0,11
estructura,12,3,periferico,0.48,0.2561,5
territorial,12,3,periferico,0.375,0.2561,4
matutina,12,5,broker,0.6667,-1.4709,3
limitar,12,4,broker,0.6939,-0.2132,7
interno,12,3,broker,0.6667,0.8963,9
patrimonio,12,5,broker,0.716,0.5883,9
ruta,12,4,broker,0.6562,0.4264,8
burgos,12,5,broker,0.72,-0.7845,5
especialista,12,5,broker,0.5185,1.9612,9
criterio,12,5,broker,0.56,-0.0981,5
correr,12,6,broker,0.72,-0.3536,5
siglo,12,5,periferico,0.375,-0.0981,4
preparar,12,2,broker,0.7222,-0.8321,6
modalidad,12,3,broker,0.5,-1.0243,2
respaldado,12,2,periferico,0.2778,0.8321,6
gob,12,2,periferico,0.4444,-0.8321,3
falta,12,4,broker,0.716,-0.2132,9
inmediato,12,6,broker,0.75,-1.4142,4
factor,12,4,periferico,0.32,0.4264,5
grave,12,1,periferico,0.0,-0.866,2
argumento,12,6,periferico,0.0,-0.3536,1
legal,12,6,broker,0.716,1.7678,9
constitucional,12,6,broker,0.5,-0.3536,2
muestra,12,5,periferico,0.375,-0.0981,4
interesado,12,3,periferico,0.0,-1.0243,1
alimento,12,6,broker,0.625,0.7071,4
gasto,12,4,periferico,0.0,-1.4924,1
servidor,12,3,periferico,0.0,-1.0243,1
comunicacion,12,3,broker,0.5,-1.0243,2
institucional,12,3,periferico,0.375,0.2561,4
creacion,12,4,broker,0.5,-1.4924,2
localjueves,12,2,periferico,0.0,-1.9415,1
academia,24,0,broker,0.9318,1.4269,62
doenitz,24,0,broker,0.9028,1.4269,48
danna,24,1,broker,0.8891,1.1818,47
yanina,24,1,broker,0.9073,1.1818,51
militarizada,24,0,broker,0.9073,0.933,39
fiscalia,24,4,broker,0.8989,0.0,43
general,24,4,broker,0.9044,1.0,38
muerte,24,7,broker,0.8824,1.0,37
elemento,24,4,broker,0.8609,0.0,26
audiencia,24,2,broker,0.8963,1.8766,35
joven,24,6,broker,0.9144,1.8708,55
adolescente,24,7,broker,0.8944,1.0,27
quintos,24,1,broker,0.8691,1.1818,32
orden,24,5,broker,0.8817,0.3638,26
defensa,24,2,broker,0.8847,1.0426,29
persona,24,3,conector_provincial,0.9041,3.2627,65
prueba,24,5,broker,0.8751,0.3638,29
