usuario,posicion_id,tema_id,rank_en_posicion,conteo_tema,pct_usuario_en_tema,n_msgs,n_palabras,plataformas,tema_dominante,sub_dominante
Twitter::@totalg26z,T07_P2,7,27,3,60.0,1,5,Twitter,T07,T07_S4
YouTube::@Andres_Valdes97,T07_P2,7,28,3,21.4,1,14,YouTube,T07,T07_S1
Twitter::@vanguardiamx,T07_P2,7,29,3,30.0,2,10,Twitter,T07,T07_S1
YouTube::@chimuelo749,T07_P2,7,30,3,23.1,1,13,YouTube,T07,T11_S2
YouTube::@PatyJoch-l9m,T07_P2,7,31,3,60.0,1,5,YouTube,T07,T07_S2
YouTube::@carlosmacedaramirez2941,T08_P1,8,1,9,16.4,1,55,YouTube,T21,T21_S4
YouTube::@WikiSphereCube,T08_P1,8,2,8,13.8,2,58,YouTube,T06,T06_S0
YouTube::@JaninaVanessa1000,T08_P1,8,3,5,13.5,1,37,YouTube,T06,T06_S2
YouTube::@jkhaulingandjunkremovalser4303,T08_P1,8,4,5,27.8,3,18,YouTube,T08,T08_S1
YouTube::@miguelahernandezc,T08_P1,8,5,5,14.7,2,34,YouTube,T06,T21_S1
Twitter::@heraldoradiomty,T08_P1,8,6,5,16.7,2,30,Twitter,T08,T08_S7
YouTube::@JesusRodriguez-rw6fy,T08_P1,8,7,4,20.0,1,20,YouTube,T21,T21_S5
YouTube::@albertootero704,T08_P1,8,8,4,30.8,1,13,YouTube,T21,T21_S2
YouTube::@martincendejasmedrano1529,T08_P1,8,9,4,25.0,1,16,YouTube,T08,T05_S7
YouTube::@abelperezhernandez287,T08_P1,8,10,4,18.2,1,22,YouTube,T08,T04_S9
Twitter::@victorpaco16,T08_P1,8,11,3,42.9,1,7,Twitter,T21,T21_S6
YouTube::@RodolfoRodriguez-mn6ev,T08_P1,8,12,3,25.0,1,12,YouTube,T08,T08_S2
YouTube::@GerardoAgustínGuzmánRíos-o8r,T08_P1,8,13,3,15.8,1,19,YouTube,T23,T23_S6
YouTube::@c2021-e6r,T08_P1,8,14,3,37.5,1,8,YouTube,T08,T08_S2
YouTube::@braun8803,T08_P1,8,15,3,21.4,1,14,YouTube,T04,T04_S8
YouTube::@fernandoaviles5752,T08_P1,8,16,3,25.0,1,12,YouTube,T21,T08_S2
YouTube::@enriquebaron8858,T08_P1,8,17,3,50.0,1,6,YouTube,T08,T08_S1
YouTube::@chichotlaiye3994,T08_P1,8,18,3,27.3,1,11,YouTube,T21,T06_S1
YouTube::@laetitiagtz-hp1jd,T08_P1,8,19,3,25.0,1,12,YouTube,T08,T08_S8
YouTube::@marcoa.a.g6755,T08_P1,8,20,3,42.9,1,7,YouTube,T08,T08_S2
YouTube::@nenajaime7967,T08_P1,8,21,3,30.0,3,10,YouTube,T08,T08_S7
YouTube::@pg-nl7fo,T08_P1,8,22,3,25.0,3,12,YouTube,T21,T08_S4
YouTube::@santiagocabrera2669,T08_P1,8,23,3,60.0,1,5,YouTube,T08,T08_S2
Instagram::tampico.noticias,T09_P1,9,1,34,18.9,8,180,Instagram,T14,T09_S2
Twitter::@TampicoViral,T09_P1,9,2,31,17.5,6,177,Twitter,T09,T09_S2
YouTube::@agusacevedof,T09_P1,9,3,27,15.7,3,172,YouTube,T06,T09_S6
Twitter::@Radio_Formula,T09_P1,9,4,10,21.3,3,47,Twitter,T09,T14_S2
YouTube::@TribunaVecinal,T09_P1,9,5,8,42.1,2,19,YouTube,T09,T09_S1
Twitter::@_AOdigital,T09_P1,9,6,7,29.2,1,24,Twitter,T09,T05_S2
Twitter::@lajornadaonline,T09_P1,9,7,7,18.9,1,37,Twitter,T09,T09_S1
Twitter::@HidalguenseDg,T09_P1,9,8,7,29.2,1,24,Twitter,T09,T05_S2
Twitter::@Planoinforma,T09_P1,9,9,7,43.8,1,16,Twitter,T09,T09_S2
Twitter::@proceso,T09_P1,9,10,6,46.2,1,13,Twitter,T09,T09_S1
Twitter::@adnnoticiasmx,T09_P1,9,11,6,31.6,1,19,Twitter,T09,T09_S1
Twitter::@SinEmbargoMX,T09_P1,9,12,6,28.6,1,21,Twitter,T09,T09_S1
Twitter::@LaRazon_mx,T09_P1,9,13,6,31.6,1,19,Twitter,T09,T09_S2
Twitter::@envozmxoficial,T09_P1,9,14,6,30.0,1,20,Twitter,T09,T09_S1
Twitter::@noticiasmporm,T09_P1,9,15,6,18.2,2,33,Twitter,T14,T14_S1
Twitter::@Milenio,T09_P1,9,16,5,29.4,1,17,Twitter,T09,T09_S1
Twitter::@mileniotv,T09_P1,9,17,5,29.4,1,17,Twitter,T09,T09_S1
YouTube::@maribeljaramillo4515,T09_P1,9,18,4,25.0,2,16,YouTube,T09,T09_S1
Twitter::@El_Universal_Mx,T09_P1,9,19,4,23.5,1,17,Twitter,T14,T14_S1
YouTube::@eugeneolsonjimenez4600,T09_P1,9,20,4,14.3,1,28,YouTube,T06,T06_S0
Twitter::@ultranoticiasfm,T09_P1,9,21,4,33.3,1,12,Twitter,T09,T09_S1
YouTube::@noeliagonzalez6639,T09_P1,9,22,4,36.4,1,11,YouTube,T09,T09_S1
Twitter::@Eligio_Awiizotl,T09_P1,9,23,3,37.5,1,8,Twitter,T09,T09_S6
YouTube::@Clemen-y5n,T09_P1,9,24,3,42.9,1,7,YouTube,T09,T09_S1
YouTube::@artemisavirgenvirgen8226,T09_P1,9,25,3,20.0,1,15,YouTube,T04,T09_S1
YouTube::@JuliAlcantar-t6g,T09_P1,9,26,3,17.6,1,17,YouTube,T06,T14_S1
YouTube::@LauraHernandez-xe9se,T09_P1,9,27,3,30.0,1,10,YouTube,T09,T06_S1
YouTube::@izabeldelima2203,T09_P1,9,28,3,25.0,1,12,YouTube,T09,T09_S6
YouTube::@fortnitevideos838,T09_P1,9,29,3,25.0,2,12,YouTube,T09,T14_S1
YouTube::@josefaguzman1645,T09_P1,9,30,3,50.0,1,6,YouTube,T09,T09_S1
YouTube::@josemandujano7626,T09_P1,9,31,3,25.0,1,12,YouTube,T09,T09_S6
YouTube::@mariadelrefugiohernandezro772,T09_P1,9,32,3,25.0,1,12,YouTube,T06,T09_S1
YouTube::@lordyaco5202,T09_P1,9,33,3,20.0,1,15,YouTube,T06,T09_S1
YouTube::@marthadeanda635,T09_P1,9,34,3,30.0,2,10,YouTube,T06,T09_S1
YouTube::@the_reverent_with_guns,T09_P1,9,35,3,50.0,1,6,YouTube,T09,T09_S0
Instagram::valeriajarac,T09_P2,9,1,11,22.4,1,49,Instagram,T09,T09_S0
YouTube::@WikiSphereCube,T09_P2,9,2,10,17.2,2,58,YouTube,T06,T06_S0
Twitter::@VigiaHidalgo,T09_P2,9,3,9,18.4,2,49,Twitter,T11,T09_S0
Twitter::@puntoporpuntomx,T09_P2,9,4,5,45.5,1,11,Twitter,T09,T09_S0
YouTube::@danubys1,T09_P2,9,5,4,13.3,1,30,YouTube,T06,T06_S0
YouTube::@josecamarilloromero969,T09_P2,9,6,4,30.8,2,13,YouTube,T09,T09_S0
YouTube::@luciamontealegre3859,T09_P2,9,7,4,14.3,1,28,YouTube,T06,T06_S8
YouTube::@NoheliaRuiz-r9v,T09_P2,9,8,3,60.0,1,5,YouTube,T09,T09_S3
Twitter::@soy24siete,T09_P2,9,9,3,14.3,2,21,Twitter,T02,T02_S4
YouTube::@GuadalupeNunez-je5hm,T09_P2,9,10,3,21.4,3,14,YouTube,T04,T04_S2
YouTube::@berthaavilesbastida5252,T09_P2,9,11,3,25.0,1,12,YouTube,T09,T09_S0
YouTube::@juandominguez3346,T09_P2,9,12,3,12.0,1,25,YouTube,T06,T06_S0
YouTube::@marianacabrera1486,T09_P2,9,13,3,23.1,2,13,YouTube,T09,T04_S4
YouTube::@rebecaLM4318,T09_P2,9,14,3,14.3,2,21,YouTube,T13,T13_S1
YouTube::@Andres_0595,T10_P1,10,1,24,24.7,14,97,YouTube,T10,T10_S6
YouTube::@NinfaReguera,T10_P1,10,2,11,37.9,1,29,YouTube,T10,T10_S2
YouTube::@enahu91,T10_P1,10,3,7,14.3,1,49,YouTube,T10,T07_S1
Twitter::@pfrancoe,T10_P1,10,4,6,12.0,2,50,Twitter,T21,T21_S4
Instagram::iclei_mexcentroamericacaribe,T10_P1,10,5,6,14.6,1,41,Instagram,T07,T07_S3
Twitter::@heraldoradiomty,T10_P1,10,6,5,16.7,2,30,Twitter,T08,T08_S7
YouTube::@AlfonsopreciadoPreciadoGonzale,T10_P1,10,7,5,13.9,3,36,YouTube,T06,T05_S0
YouTube::@unammexico-j2e,T10_P1,10,8,5,26.3,1,19,YouTube,T10,T10_S0
Twitter::@yiyigachan,T10_P1,10,9,4,25.0,3,16,Twitter,T10,T07_S3
YouTube::@robertoalarcon7108,T10_P1,10,10,4,44.4,1,9,YouTube,T10,T10_S6
YouTube::@tapatia6829,T10_P1,10,11,4,28.6,3,14,YouTube,T10,T10_S2
YouTube::@AntonioLopez-nv7ts,T10_P1,10,12,4,26.7,6,15,YouTube,T20,T10_S6
YouTube::@EnrriqueGarduñocano,T10_P1,10,13,3,15.0,1,20,YouTube,T11,T11_S0
YouTube::@bonifaciosanchez6564,T10_P1,10,14,3,25.0,1,12,YouTube,T10,T10_S2
YouTube::@FidelAye,T10_P1,10,15,3,15.8,1,19,YouTube,T14,T14_S0
YouTube::@CarlosEduardo-ul9rt,T10_P1,10,16,3,14.3,2,21,YouTube,T10,T10_S8
YouTube::@itssservicesproviderjosema8220,T10_P1,10,17,3,21.4,1,14,YouTube,T10,T10_S2
YouTube::@javierbarranco7757,T10_P1,10,18,3,20.0,1,15,YouTube,T11,T10_S5
YouTube::@j.santaella9202,T10_P1,10,19,3,25.0,1,12,YouTube,T10,T10_S2
YouTube::@ivsbars392,T10_P1,10,20,3,20.0,1,15,YouTube,T10,T06_S2
YouTube::@jkhaulingandjunkremovalser4303,T10_P1,10,21,3,16.7,3,18,YouTube,T08,T08_S1
Twitter::@VigiaHidalgo,T11_P1,11,1,11,22.4,2,49,Twitter,T11,T09_S0
Twitter::@XoxocotlanGente,T11_P1,11,2,10,15.9,2,63,Twitter,T11,T14_S4
Twitter::@srateenmom,T11_P1,11,3,7,53.8,1,13,Twitter,T11,T11_S1
YouTube::@DANoticiasTV,T11_P1,11,4,6,22.2,1,27,YouTube,T11,T11_S3
YouTube::@RobertValenciaPIrob,T11_P1,11,5,5,38.5,2,13,YouTube,T11,T11_S1
YouTube::@javierbarranco7757,T11_P1,11,6,4,26.7,1,15,YouTube,T11,T10_S5
Twitter::@88hh8888,T11_P1,11,7,3,20.0,1,15,Twitter,T11,T11_S1
Twitter::@SEGIAGUA,T11_P1,11,8,3,18.8,2,16,Twitter,T22,T02_S6
Twitter::@Agosita_,T11_P1,11,9,3,12.5,1,24,Twitter,T21,T21_S1
Twitter::@hectorgarciasr,T11_P1,11,10,3,17.6,2,17,Twitter,T11,T11_S6
Twitter::@CamposVero38033,T11_P1,11,11,3,23.1,2,13,Twitter,T07,T07_S3
Twitter::@Oscar_Chavira,T11_P1,11,12,3,60.0,1,5,Twitter,T11,T11_S3
Twitter::@vientosdelsur,T11_P1,11,13,3,33.3,1,9,Twitter,T11,T05_S4
YouTube::@ReynaBarcenas-u1t,T11_P1,11,14,3,23.1,1,13,YouTube,T06,T06_S2
YouTube::@GarciaValent,T11_P1,11,15,3,13.6,2,22,YouTube,T21,T03_S3
YouTube::@Tetrix4ever,T11_P1,11,16,3,37.5,1,8,YouTube,T21,T21_S4
YouTube::@rosalbacastellanos3845,T11_P1,11,17,3,13.6,1,22,YouTube,T06,T06_S8
YouTube::@Andres_0595,T11_P2,11,1,19,19.6,14,97,YouTube,T10,T10_S6
YouTube::@elenohernandezgayosso6951,T11_P2,11,2,8,57.1,2,14,YouTube,T11,T11_S0
YouTube::@EnrriqueGarduñocano,T11_P2,11,3,7,35.0,1,20,YouTube,T11,T11_S0
YouTube::@AntonioPerez-u4q2v,T11_P2,11,4,5,41.7,1,12,YouTube,T11,T11_S5
YouTube::@supersonicgamer1551,T11_P2,11,5,5,38.5,1,13,YouTube,T06,T11_S4
YouTube::@McLovon.PUBGMOBILE,T11_P2,11,6,4,33.3,1,12,YouTube,T11,T11_S4
YouTube::@rogeliozambrano6133,T11_P2,11,7,4,40.0,2,10,YouTube,T11,T11_S4
Twitter::@hiramberman,T11_P2,11,8,3,17.6,2,17,Twitter,T11,T15_S1
YouTube::@AntonioLopez-nv7ts,T11_P2,11,9,3,20.0,6,15,YouTube,T20,T10_S6
YouTube::@PorfirioOrozco-e1p,T11_P2,11,10,3,33.3,1,9,YouTube,T11,T11_S4
YouTube::@jesuslennon1404,T11_P2,11,11,3,37.5,1,8,YouTube,T11,T11_S4
YouTube::@alexvillalpando3710,T11_P2,11,12,3,18.8,1,16,YouTube,T22,T22_S0
YouTube::@marcoantoniolopezvilchis153,T11_P2,11,13,3,50.0,1,6,YouTube,T11,T20_S1
YouTube::@luisrortiz696,T11_P2,11,14,3,50.0,1,6,YouTube,T11,T11_S0
Instagram::turismotampico,T12_P1,12,1,45,16.9,10,266,Instagram,T12,T07_S3
Instagram::callesentodo,T12_P1,12,2,23,24.0,1,96,Instagram,T12,T12_S1
YouTube::@franciscovelazquez5903,T12_P1,12,3,7,17.1,1,41,YouTube,T12,T12_S0
YouTube::@leonardocisneros6189,T12_P1,12,4,7,13.2,1,53,YouTube,T21,T24_S0
YouTube::@miguelangelcarbajalgalindo2419,T12_P1,12,5,7,15.2,1,46,YouTube,T12,T02_S1
Twitter::@LaMejor_Tampico,T12_P1,12,6,7,19.4,4,36,Twitter,T12,T15_S1
Twitter::@TampicoGob,T12_P1,12,7,6,17.6,2,34,Twitter,T22,T22_S1
Instagram::prevencion.delito_tampico,T12_P1,12,8,6,14.0,1,43,Instagram,T07,T07_S3
TikTok::prevenciondelitotampico,T12_P1,12,9,5,13.5,1,37,TikTok,T07,T18_S2
YouTube::@crescenciajarquinelorza4271,T12_P1,12,10,5,15.6,1,32,YouTube,T06,T15_S4
YouTube::@samiamendoza2332,T12_P1,12,11,4,26.7,1,15,YouTube,T06,T06_S2
Facebook::Turismo Tampico,T12_P1,12,12,4,15.4,16,26,Facebook,T22,T22_S3
Facebook::Ofelia Cantu,T12_P1,12,13,4,16.7,5,24,Facebook,T07,T07_S3
YouTube::@blancavilla7633,T12_P1,12,14,4,17.4,1,23,YouTube,T06,T12_S1
Instagram::armandodelagza,T12_P1,12,15,3,16.7,2,18,Instagram,T07,T07_S3
YouTube::@aaronespinoza7780,T12_P1,12,16,3,25.0,1,12,YouTube,T12,T12_S0
YouTube::@SusanaRangel-b3k,T12_P1,12,17,3,14.3,1,21,YouTube,T06,T06_S0
YouTube::@CostaRicaNOW369,T12_P1,12,18,3,50.0,1,6,YouTube,T12,T12_S2
YouTube::@aca639,T12_P1,12,19,3,15.8,1,19,YouTube,T06,T23_S6
YouTube::@laylatov3941,T12_P1,12,20,3,23.1,1,13,YouTube,T12,T12_S1
YouTube::@miguelleal9708,T12_P1,12,21,3,20.0,1,15,YouTube,T21,T21_S0
YouTube::@ssoyluz20,T12_P1,12,22,3,13.6,1,22,YouTube,T06,T06_S5
Twitter::@JTrianaT,T13_P1,13,1,4,25.0,1,16,Twitter,T13,T13_S1
YouTube::@rebecaLM4318,T13_P1,13,2,4,19.0,2,21,YouTube,T13,T13_S1
YouTube::@lizzieguez,T13_P1,13,3,4,12.9,2,31,YouTube,T06,T06_S2
Twitter::@rubenrivera,T13_P1,13,4,3,21.4,2,14,Twitter,T13,T13_S6
YouTube::@Andres_Valdes97,T13_P1,13,5,3,21.4,1,14,YouTube,T07,T07_S1
YouTube::@GarciaValent,T13_P1,13,6,3,13.6,2,22,YouTube,T21,T03_S3
YouTube::@familiabellezafitnes,T13_P1,13,7,3,12.0,1,25,YouTube,T06,T06_S2
YouTube::@chimichurri260,T13_P1,13,8,3,21.4,3,14,YouTube,T06,T22_S3
YouTube::@mimimorelos,T13_P1,13,9,3,12.5,2,24,YouTube,T06,T06_S0
YouTube::@sunyarelychemaramirez9425,T13_P1,13,10,3,16.7,3,18,YouTube,T06,T06_S2
Twitter::@XiomaraVargasTV,T14_P1,14,1,57,13.6,7,420,Twitter,T14,T03_S4
YouTube::@agusacevedof,T14_P1,14,2,21,12.2,3,172,YouTube,T06,T09_S6
YouTube::@CarlaMo-qb5cq,T14_P1,14,3,12,13.3,3,90,YouTube,T14,T14_S1
Twitter::@XoxocotlanGente,T14_P1,14,4,9,14.3,2,63,Twitter,T11,T14_S4
YouTube::@VeronicaRodriguezcervant-l6g2l,T14_P1,14,5,6,28.6,1,21,YouTube,T14,T14_S2
YouTube::@carlospachano6253,T14_P1,14,6,6,20.7,1,29,YouTube,T14,T14_S1
YouTube::@lourdessilvaruiz8642,T14_P1,14,7,5,12.8,1,39,YouTube,T06,T06_S2
YouTube::@coralochoa4333,T14_P1,14,8,4,15.4,1,26,YouTube,T06,T14_S5
Twitter::@noticiasmporm,T14_P1,14,9,4,12.1,2,33,Twitter,T14,T14_S1
Twitter::@fuente_noticias,T14_P1,14,10,4,23.5,2,17,Twitter,T14,T14_S3
YouTube::@julionarvaez9788,T14_P1,14,11,4,14.8,1,27,YouTube,T06,T06_S0
Twitter::@El_Universal_Mx,T14_P1,14,12,4,23.5,1,17,Twitter,T14,T14_S1
YouTube::@ruby.sireil,T14_P1,14,13,4,28.6,1,14,YouTube,T14,T14_S1
YouTube::@arizuokusawa6953,T14_P1,14,14,4,14.3,2,28,YouTube,T06,T14_S1
YouTube::@gustavocardenas9797,T14_P1,14,15,4,14.3,1,28,YouTube,T06,T14_S1
YouTube::@GrandRNomada,T14_P1,14,16,3,12.0,1,25,YouTube,T06,T06_S3
Twitter::@envozmxoficial,T14_P1,14,17,3,15.0,1,20,Twitter,T09,T09_S1
Twitter::@P_Civil_Magazin,T14_P1,14,18,3,13.6,2,22,Twitter,T23,T23_S1
YouTube::@Ecos_Criminales,T14_P1,14,19,3,12.5,1,24,YouTube,T14,T14_S1
YouTube::@Atlas3ISam,T14_P1,14,20,3,33.3,2,9,YouTube,T06,T14_S1
YouTube::@IgnacioVirgilio-l1o,T14_P1,14,21,3,42.9,1,7,YouTube,T14,T14_S2
YouTube::@aracelifigueroa7751,T14_P1,14,22,3,15.8,1,19,YouTube,T06,T14_S2
YouTube::@MariaTorres-fj2bd,T14_P1,14,23,3,18.8,2,16,YouTube,T06,T14_S2
YouTube::@JanethOrtega-p1k,T14_P1,14,24,3,23.1,1,13,YouTube,T14,T22_S0
YouTube::@juanmanuelpadillahernandez3161,T14_P1,14,25,3,50.0,1,6,YouTube,T14,T14_S2
YouTube::@miguelleal9708,T14_P1,14,26,3,20.0,1,15,YouTube,T21,T21_S0
YouTube::@miriammartinez4530,T14_P1,14,27,3,12.0,2,25,YouTube,T06,T06_S5
YouTube::@yves21,T14_P1,14,28,3,15.8,3,19,YouTube,T02,T09_S2
Twitter::@Alejand76809796,T14_P2,14,1,6,15.0,2,40,Twitter,T03,T03_S2
Twitter::@LetrasNews,T14_P2,14,2,5,16.7,2,30,Twitter,T14,T07_S0
Twitter::@VoceriaSegTamps,T14_P2,14,3,5,15.6,1,32,Twitter,T04,T04_S0
YouTube::@FidelAye,T14_P2,14,4,5,26.3,1,19,YouTube,T14,T14_S0
YouTube::@GilbertoSadot,T14_P2,14,5,4,15.4,2,26,YouTube,T02,T02_S1
YouTube::@JB2026ftu,T14_P2,14,6,4,28.6,2,14,YouTube,T21,T14_S0
YouTube::@anadiaz5794,T14_P2,14,7,3,15.8,1,19,YouTube,T06,T06_S4
YouTube::@angelesmelchor3726,T14_P2,14,8,3,33.3,1,9,YouTube,T14,T14_S0
YouTube::@kynichjanaabpakal401,T14_P2,14,9,3,27.3,1,11,YouTube,T21,T14_S0
YouTube::@teculeo_,T14_P2,14,10,3,30.0,1,10,YouTube,T14,T14_S0
Medios::El Sol de México,T15_P1,15,1,556,14.0,168,3976,Medios,T15,T15_S1
YouTube::@mariamunoz4940,T15_P1,15,2,12,22.6,2,53,YouTube,T15,T15_S1
YouTube::@CreciendoconnuestroMéxico,T15_P1,15,3,6,15.0,1,40,YouTube,T15,T15_S1
YouTube::@crescenciajarquinelorza4271,T15_P1,15,4,6,18.8,1,32,YouTube,T06,T15_S4
YouTube::@lizzieguez,T15_P1,15,5,4,12.9,2,31,YouTube,T06,T06_S2
YouTube::@mariateresarosas3268,T15_P1,15,6,4,15.4,1,26,YouTube,T06,T15_S0
YouTube::@Liliana-ut6ir,T15_P1,15,7,3,20.0,2,15,YouTube,T06,T06_S5
YouTube::@juanbarrios9285,T15_P1,15,8,3,13.0,1,23,YouTube,T06,T06_S2
YouTube::@iliandeismenenicolas7219,T15_P1,15,9,3,20.0,1,15,YouTube,T06,T15_S0
YouTube::@SoledadPeralts,T15_P1,15,10,3,30.0,1,10,YouTube,T15,T15_S4
YouTube::@laylatov3941,T15_P1,15,11,3,23.1,1,13,YouTube,T12,T12_S1
Instagram::octaviodelato,T16_P1,16,1,21,13.9,2,151,Instagram,T16,T16_S0
Twitter::@olgapsosa,T16_P1,16,2,20,12.9,8,155,Twitter,T18,T02_S1
Twitter::@CONCANACO,T16_P1,16,3,18,14.5,4,124,Twitter,T16,T16_S0
Facebook::Ana Laura E P,T16_P1,16,4,12,63.2,12,19,Facebook,T16,T16_S0
Facebook::Karime Cámara Chaín,T16_P1,16,5,12,28.6,22,42,Facebook,T16,T16_S0
Facebook::Dirección de Desarrollo Económico Tampico,T16_P1,16,6,11,22.0,1,50,Facebook,T16,T16_S0
TikTok::israelponceporstreaming,T16_P1,16,7,7,13.5,5,52,TikTok,T07,T07_S0
Facebook::Francisco Adrian Pallares Martinez,T16_P1,16,8,7,46.7,7,15,Facebook,T16,T16_S0
Instagram::desecotampico,T16_P1,16,9,6,14.3,1,42,Instagram,T18,T17_S7
Twitter::@AlcaldesMexico,T16_P1,16,10,6,22.2,2,27,Twitter,T16,T16_S0
Facebook::Myrna Leticia Hernandez,T16_P1,16,11,6,37.5,6,16,Facebook,T22,T22_S3
Facebook::Nyde Turrubiates,T16_P1,16,12,6,100.0,6,6,Facebook,T16,T16_S0
Facebook::Ana Yuliana Mar Torres,T16_P1,16,13,5,23.8,6,21,Facebook,T22,T22_S3
Twitter::@MundoTamaulipas,T16_P1,16,14,5,13.5,5,37,Twitter,T07,T07_S4
TikTok::olgapsosa,T16_P1,16,15,5,13.2,2,38,TikTok,T02,T02_S1
Facebook::Veronica Huerta,T16_P1,16,16,4,22.2,2,18,Facebook,T22,T16_S5
Facebook::Deniss Rangel,T16_P1,16,17,3,27.3,3,11,Facebook,T22,T22_S3
Facebook::Margarita San Martin,T16_P1,16,18,3,42.9,3,7,Facebook,T16,T16_S0
Instagram::ucmtampico,T16_P1,16,19,3,13.0,1,23,Instagram,T16,T16_S5
Twitter::@MarianaSot9eis,T17_P1,17,1,10,52.6,2,19,Twitter,T17,T17_S0
TikTok::tamaulipasdirecto,T17_P1,17,2,9,26.5,1,34,TikTok,T17,T17_S0
Instagram::desecotampico,T17_P1,17,3,6,14.3,1,42,Instagram,T18,T17_S7
Twitter::@TamaulipasDirec,T17_P1,17,4,5,33.3,1,15,Twitter,T17,T17_S0
Twitter::@dect1608,T17_P1,17,5,5,19.2,3,26,Twitter,T17,T07_S3
Twitter::@Luciohernaoba,T17_P1,17,6,4,44.4,1,9,Twitter,T17,T22_S2
Twitter::@Samanthare58281,T17_P1,17,7,4,50.0,1,8,Twitter,T17,T17_S0
Twitter::@Marcelinabwu,T17_P1,17,8,3,42.9,1,7,Twitter,T17,T17_S0
Facebook::Guiye Kings,T17_P1,17,9,3,23.1,1,13,Facebook,T17,T18_S4
Twitter::@DnielleCabrera,T17_P1,17,10,3,14.3,1,21,Twitter,T21,T21_S4
Twitter::@MilenioTam,T17_P1,17,11,3,18.8,3,16,Twitter,T07,T07_S3
Twitter::@diarionorteof,T17_P1,17,12,3,21.4,1,14,Twitter,T17,T18_S2
YouTube::@GumercindoMendezzuniga,T17_P1,17,13,3,23.1,1,13,YouTube,T17,T10_S2
YouTube::@vevni133,T17_P1,17,14,3,18.8,1,16,YouTube,T17,T00_S6
Facebook::Tampico Gob,T18_P1,18,1,176,19.2,28,915,Facebook,T18,T18_S1
Instagram::metrotampico,T18_P1,18,2,76,24.6,5,309,Instagram,T18,T18_S1
Twitter::@olgapsosa,T18_P1,18,3,21,13.5,8,155,Twitter,T18,T02_S1
YouTube::@OscarRamirez-c1f4u,T18_P1,18,4,6,37.5,3,16,YouTube,T18,T18_S4
YouTube::@LuisDiegoSalasRivas-dz2pk,T18_P1,18,5,5,13.9,1,36,YouTube,T18,T18_S4
YouTube::@MonicaGuadalupeTorresBernal,T18_P1,18,6,5,25.0,2,20,YouTube,T06,T18_S2
YouTube::@haydeerosales9355,T18_P1,18,7,4,20.0,1,20,YouTube,T18,T18_S2
Facebook::Turismo Tampico,T18_P1,18,8,4,15.4,16,26,Facebook,T22,T22_S3
Facebook::Myrna Leticia Hernandez,T18_P1,18,9,4,25.0,6,16,Facebook,T22,T22_S3
Facebook::Guiye Kings,T18_P1,18,10,3,23.1,1,13,Facebook,T17,T18_S4
Facebook::Jesus Ramirez,T18_P1,18,11,3,13.6,3,22,Facebook,T07,T07_S3
Facebook::Francisco Gomez,T18_P1,18,12,3,30.0,1,10,Facebook,T18,T18_S1
TikTok::mariojuarezreporta,T18_P1,18,13,3,13.0,1,23,TikTok,T07,T07_S0
YouTube::@Elias-Canetti-666,T18_P1,18,14,3,30.0,2,10,YouTube,T18,T18_S3
Twitter::@YUMARE20,T18_P1,18,15,3,18.8,2,16,Twitter,T21,T21_S2
Instagram::armandodelagza,T18_P1,18,16,3,16.7,2,18,Instagram,T07,T07_S3
YouTube::@PanfiloHenandez,T18_P1,18,17,3,42.9,2,7,YouTube,T18,T18_S5
YouTube::@SebasPadilla-s4o,T18_P1,18,18,3,16.7,1,18,YouTube,T18,T18_S4
YouTube::@YazminSolis-wm9im,T18_P1,18,19,3,50.0,1,6,YouTube,T18,T18_S0
YouTube::@horacioramirez4710,T18_P1,18,20,3,30.0,2,10,YouTube,T18,T18_S0
YouTube::@jesusjaimegonzalez4872,T18_P1,18,21,3,25.0,1,12,YouTube,T06,T18_S2
Instagram::americo.villarreal,T19_P1,19,1,29,16.1,11,180,Instagram,T19,T19_S4
Twitter::@Fervaltierra92,T19_P1,19,2,16,29.6,2,54,Twitter,T19,T19_S0
Twitter::@MuroPoliticoMX,T19_P1,19,3,14,20.9,5,67,Twitter,T19,T19_S3
Twitter::@LaTalacha,T19_P1,19,4,13,18.3,4,71,Twitter,T19,T19_S4
Twitter::@TvAstronoticias,T19_P1,19,5,9,36.0,2,25,Twitter,T19,T19_S3
Twitter::@elmercuriotam,T19_P1,19,6,9,14.8,7,61,Twitter,T19,T19_S0
Twitter::@laexpresionmx,T19_P1,19,7,9,14.5,7,62,Twitter,T07,T07_S0
Facebook::Dirección de Deportes Tampico,T19_P1,19,8,8,13.3,1,60,Facebook,T19,T19_S1
Twitter::@ElStandardDeTam,T19_P1,19,9,8,18.6,2,43,Twitter,T19,T19_S0
Twitter::@CarlosIbarraMo3,T19_P1,19,10,8,19.0,2,42,Twitter,T07,T19_S0
TikTok::tamaulipas.al.dia,T19_P1,19,11,7,12.1,1,58,TikTok,T01,T19_S3
Twitter::@lacapital2006,T19_P1,19,12,7,38.9,1,18,Twitter,T19,T19_S3
Twitter::@valtierrahdz,T19_P1,19,13,5,26.3,2,19,Twitter,T19,T19_S0
Twitter::@RadioUAT,T19_P1,19,14,4,14.8,2,27,Twitter,T05,T05_S5
Twitter::@AgenciaOCNLD,T19_P1,19,15,3,15.0,3,20,Twitter,T19,T09_S1
Facebook::Linda Valdez Cruz,T19_P1,19,16,3,17.6,3,17,Facebook,T22,T22_S3
